player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,3.0,,4.0,1.0,1.0,1.0,0.667,15.0,10.0,3.0,0.333,3.0,1.0,22.933333333333334,2.0,24.0,22.0,6.0,3.0,3.0
aisha-sheppard,Aisha Sheppard,,,,,,1.0,,,1.0,,1.0,,,,3.9,,-5.0,,,,
chelsea-gray,Chelsea Gray,G,5.0,,1.0,,2.0,,0.571,7.0,4.0,1.0,,,,25.1,,21.0,8.0,1.0,1.0,3.0
daniel-robinson,Daniel Robinson,P,4.0,,1.0,,1.0,,,2.0,,2.0,,,,16.516666666666666,1.0,-6.0,,2.0,,2.0
dearica-hamby,Dearica Hamby,F,1.0,,4.0,,2.0,,0.286,7.0,2.0,1.0,1.0,2.0,2.0,17.4,1.0,12.0,6.0,5.0,2.0,2.0
destanni-henderson,Destanni Henderson,,4.0,,2.0,0.667,6.0,4.0,0.667,6.0,4.0,,,,,23.483333333333334,1.0,-15.0,12.0,3.0,1.0,2.0
emily-engstler,Emily Engstler,,4.0,1.0,1.0,,1.0,,0.333,3.0,1.0,2.0,1.0,3.0,3.0,19.3,1.0,-6.0,5.0,2.0,2.0,
emma-cannon,Emma Cannon,,,,,,,,0.333,3.0,1.0,,1.0,1.0,1.0,3.9,2.0,5.0,3.0,2.0,,
iliana-rupert,Iliana Rupert,,1.0,,3.0,,,,,,,3.0,,,,9.816666666666666,1.0,-9.0,,4.0,,1.0
jackie-young,Jackie Young,G,5.0,,4.0,0.333,3.0,1.0,0.6,10.0,6.0,,0.5,4.0,2.0,26.2,3.0,18.0,15.0,7.0,,
kelsey-mitchell,Kelsey Mitchell,G,4.0,,,0.333,6.0,2.0,0.556,9.0,5.0,1.0,,,,24.95,,-16.0,12.0,,,3.0
kelsey-plum,Kelsey Plum,G,2.0,,1.0,0.75,4.0,3.0,0.727,11.0,8.0,1.0,1.0,3.0,3.0,26.516666666666666,,16.0,22.0,1.0,,2.0
khayla-pointer,Khayla Pointer,,,,,,,,,,,,,,,0.8166666666666667,,2.0,,,,
kiah-stokes,Kiah Stokes,,3.0,2.0,2.0,,1.0,,0.333,3.0,1.0,1.0,,,,15.733333333333333,4.0,9.0,2.0,6.0,,2.0
kierstan-bell,Kierstan Bell,,,1.0,3.0,,2.0,,0.4,5.0,2.0,2.0,,,,10.0,1.0,4.0,4.0,4.0,1.0,1.0
lexie-hull,Lexie Hull,W,,,1.0,,2.0,,,3.0,,,1.0,6.0,6.0,7.666666666666667,,3.0,6.0,1.0,4.0,1.0
nalyssa-smith,NaLyssa Smith,,2.0,,8.0,,3.0,,0.231,13.0,3.0,3.0,0.6,5.0,3.0,32.333333333333336,2.0,-22.0,9.0,10.0,1.0,2.0
queen-egbo,Queen Egbo,,,,4.0,,,,0.75,8.0,6.0,3.0,1.0,1.0,1.0,23.65,2.0,-21.0,13.0,6.0,1.0,3.0
rennia-davis,Rennia Davis,,,,,,1.0,,0.333,3.0,1.0,,,,,3.9,,5.0,2.0,,,
riquna-williams,Riquna Williams,,1.0,,2.0,0.429,7.0,3.0,0.333,9.0,3.0,2.0,,,,19.55,1.0,15.0,9.0,3.0,,
sydney-colson,Sydney Colson,,1.0,,1.0,,,,,,,1.0,,,,4.933333333333334,,-5.0,,1.0,,1.0
theresa-plaisance,Theresa Plaisance,,,,1.0,0.333,3.0,1.0,0.5,4.0,2.0,,,,,17.916666666666668,2.0,5.0,5.0,3.0,,4.0
tiffany-mitchell,Tiffany Mitchell,,2.0,,,,1.0,,0.167,6.0,1.0,,1.0,1.0,1.0,17.083333333333332,,-14.0,3.0,,1.0,
victoria-vivians,Victoria Vivians,,,,2.0,0.143,7.0,1.0,0.25,12.0,3.0,3.0,,,,26.4,,-20.0,7.0,2.0,2.0,
