player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ak-markram,AK Markram,,12.0,1.0,1.0,4.0,11.0,0.0,24.0,0.0,0.0,24.0,1.0,0.0,,1.0
al-phehlukwayo,AL Phehlukwayo,,11.0,1.0,1.0,6.0,22.0,2.0,12.0,0.0,1.0,20.0,0.0,0.0,,1.0
bc-fortuin,BC Fortuin,,,,,,,,24.0,0.0,0.0,35.0,0.0,0.0,,1.0
c-overton,C Overton,,,,,,,,24.0,0.0,0.0,24.0,1.0,1.0,1.0,1.0
da-miller,DA Miller,,9.0,1.0,0.0,4.0,6.0,0.0,,,,,,,,1.0
dg-bedingham,DG Bedingham,,8.0,1.0,0.0,2.0,9.0,0.0,,,,,,,,1.0
dn-wellalage,DN Wellalage,,,,,,,,18.0,0.0,0.0,26.0,1.0,0.0,,1.0
dayyaan-galiem,Dayyaan Galiem,,,,,,,,12.0,0.0,0.0,18.0,0.0,1.0,,1.0
j-hermann,J Hermann,,48.0,4.0,1.0,3.0,69.0,4.0,,,,,,,,1.0
kd-karthik,KD Karthik,,3.0,0.0,0.0,5.0,2.0,0.0,,,,,,,1.0,1.0
kt-maphaka,KT Maphaka,,,,,,,,20.0,0.0,0.0,29.0,1.0,2.0,,1.0
la-dawson,LA Dawson,,,,,,,,3.0,0.0,0.0,8.0,0.0,1.0,,1.0
lg-pretorius,LG Pretorius,,41.0,8.0,0.0,1.0,59.0,1.0,,,,,,,,1.0
m-jansen,M Jansen,,,,,,,,24.0,0.0,0.0,43.0,1.0,0.0,,1.0
m-van-buuren,M Van Buuren,,,,,,,,,,,,,,1.0,1.0
mj-owen,MJ Owen,,3.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,,,,,,,24.0,0.0,0.0,39.0,0.0,0.0,,1.0
oeg-baartman,OEG Baartman,,,,,,,,21.0,0.0,0.0,33.0,1.0,0.0,,1.0
ra-herman,RA Herman,,53.0,8.0,1.0,3.0,81.0,3.0,,,,,,,,1.0
rj-gleeson,RJ Gleeson,,,,,,,,24.0,0.0,0.0,41.0,0.0,1.0,,1.0
t-stubbs,T Stubbs,,,,,,,,,,,,,,1.0,1.0
t-de-zorzi,T de Zorzi,,49.0,11.0,0.0,1.0,78.0,2.0,,,,,,,,1.0
