player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-nortje,A Nortje,,,,,,,,18.0,0.0,1.0,13.0,4.0,1.0,,1.0
af-milne,AF Milne,,,,,,,,12.0,0.0,0.0,7.0,2.0,0.0,,1.0
am-tribe,AM Tribe,,10.0,2.0,0.0,5.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,,1.0
bc-fortuin,BC Fortuin,,3.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,32.0,1.0,1.0,,1.0
d-potgieter,D Potgieter,,13.0,0.0,0.0,7.0,4.0,0.0,24.0,0.0,0.0,38.0,1.0,1.0,,1.0
da-miller,DA Miller,,10.0,0.0,0.0,6.0,7.0,0.0,,,,,,,1.0,1.0
j-hermann,J Hermann,,28.0,5.0,1.0,5.0,62.0,4.0,,,,,,,1.0,1.0
jm-bairstow,JM Bairstow,,33.0,5.0,0.0,2.0,31.0,0.0,,,,,,,,1.0
k-verreynne,K Verreynne,,17.0,1.0,0.0,4.0,11.0,0.0,,,,,,,,1.0
kth-ratnayake,KTH Ratnayake,,,,,,,,17.0,0.0,0.0,9.0,2.0,0.0,,1.0
lg-pretorius,LG Pretorius,,3.0,0.0,0.0,1.0,2.0,0.0,,,,,,,1.0,1.0
m-jansen,M Jansen,,11.0,1.0,0.0,3.0,8.0,0.0,18.0,0.0,0.0,15.0,1.0,0.0,,1.0
mp-breetzke,MP Breetzke,,23.0,2.0,0.0,4.0,31.0,1.0,,,,,,,,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,1.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,33.0,0.0,0.0,,1.0
n-mokoena,N Mokoena,,1.0,0.0,0.0,11.0,0.0,0.0,18.0,0.0,0.0,39.0,0.0,3.0,,1.0
oeg-baartman,OEG Baartman,,2.0,0.0,1.0,10.0,1.0,0.0,24.0,0.0,0.0,40.0,2.0,1.0,,1.0
q-de-kock,Q de Kock,,24.0,3.0,0.0,1.0,42.0,2.0,,,,,,,4.0,1.0
ra-herman,RA Herman,,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
s-muthusamy,S Muthusamy,,,,,,,,6.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
t-stubbs,T Stubbs,,1.0,0.0,1.0,6.0,2.0,0.0,,,,,,,2.0,1.0
vs-halambage,VS Halambage,,8.0,1.0,0.0,3.0,5.0,0.0,,,,,,,,1.0
