player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
adrian-ables,Adrian Ables,W,0.0,0.0,18.7888,-3.1574,0.0,,,-0.2245,,0.0,,0.0,86.0,0.9032,31.0,1.8841,6.0777,0.0,,1.0,,0.0,0.0,0.2245,,-0.2245,0.2245,0.8424,0.0126
anthony-manning,Anthony Manning,CM,0.0,-0.0413,18.3695,8.2213,0.0,,,0.0,,0.0,,1.0,109.0,0.7308,26.0,-1.3147,-5.0564,0.0,,0.0,,0.0,0.0413,0.0,,0.0,0.0413,0.7813,0.0
ben-speas,Ben Speas,AM,5.0,1.1096,21.8955,6.045,4.0,,,0.731,,9.0,,42.0,2326.0,0.6468,654.0,-10.8054,-1.6522,1.1524,,35.0,,17.0,3.8904,3.269,,1.1197,7.1594,0.6633,1.5229
brad-ring,Brad Ring,DM,1.0,0.7271,23.1,5.8085,1.0,,,0.1668,,2.0,,9.0,2672.0,0.8089,1188.0,-22.9929,-1.9354,0.0379,,19.0,,6.0,0.2729,0.8332,,0.2172,1.1061,0.8283,0.5173
brandon-poltronieri,Brandon Poltronieri,CM,0.0,0.0,20.0257,8.8779,0.0,,,0.0,,0.0,,0.0,51.0,0.7222,18.0,0.4442,2.4676,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6975,0.0
colin-falvey,Colin Falvey,CB,0.0,-0.1303,22.8342,10.2495,0.0,,,-1.6115,,0.0,,2.0,2734.0,0.8094,1123.0,5.462,0.4864,0.0,,11.0,,1.0,0.1303,1.6115,,-1.3856,1.7418,0.8046,1.0112
cory-miller,Cory Miller,CB,0.0,-0.0277,21.5528,7.8336,1.0,,,0.4513,,1.0,,1.0,949.0,0.8184,424.0,-5.7781,-1.3628,0.6753,,4.0,,1.0,0.0277,0.5487,,0.2728,0.5764,0.832,0.2935
craig-henderson,Craig Henderson,CM,0.0,-0.5146,18.8572,3.8512,2.0,,,0.6032,,2.0,,4.0,765.0,0.7343,271.0,-3.6348,-1.3412,0.82,,13.0,,3.0,0.5146,1.3968,,-0.0622,1.9114,0.7477,0.4501
daniel-keller,Daniel Keller,CB,0.0,-0.4682,21.9643,9.5251,0.0,,,-0.1273,,0.0,,8.0,2181.0,0.781,863.0,1.2718,0.1474,0.0,,3.0,,1.0,0.4682,0.1273,,0.0277,0.5955,0.7795,0.025
david-goldsmith,David Goldsmith,ST,2.0,0.959,17.1892,0.7482,3.0,,,-2.2626,,5.0,,12.0,1227.0,0.6869,313.0,-21.3027,-6.806,2.3222,,36.0,,15.0,1.041,5.2626,,-0.7959,6.3035,0.755,3.6999
don-smart,Don Smart,W,3.0,-2.1544,18.7313,0.6322,2.0,,,-0.4718,,5.0,,34.0,1747.0,0.7265,680.0,-7.5631,-1.1122,1.0331,,27.0,,12.0,5.1544,2.4718,,0.1121,7.6262,0.7376,1.6855
gerardo-torrado,Gerardo Torrado,CM,0.0,-1.3477,20.4903,7.9378,2.0,,,1.3017,,2.0,,22.0,1997.0,0.7791,1091.0,-18.3915,-1.6858,1.0985,,15.0,,3.0,1.3477,0.6983,,-0.0344,2.046,0.796,0.5899
jason-plumhoff,Jason Plumhoff,W,0.0,-0.0474,19.0931,-0.0869,1.0,,,0.6978,,1.0,,2.0,159.0,0.6957,46.0,-0.8982,-1.9526,0.9819,,4.0,,3.0,0.0474,0.3022,,0.4838,0.3496,0.7152,0.1959
jon-busch,Jon Busch,GK,0.0,0.0,46.8973,39.3007,0.0,52.0,0.8931,0.0,1.0175,0.0,0.1987,0.0,2933.0,0.6122,820.0,-5.7659,-0.7032,0.0,101.0,0.0,156.0,0.0,0.0,0.0,51.1069,0.0,0.0,0.6192,0.0
justin-braun,Justin Braun,ST,5.0,2.5615,14.9686,-0.1099,7.0,,,-0.1828,,12.0,,18.0,1410.0,0.746,433.0,-8.672,-2.0028,5.145,,37.0,,16.0,2.4385,7.1828,,-0.2029,9.6213,0.766,5.264
keith-cardona,Keith Cardona,GK,0.0,0.0,43.7675,37.4835,0.0,3.0,0.5431,0.0,1.221,0.0,0.0,0.0,198.0,0.6182,55.0,-0.4153,-0.7552,0.0,10.0,0.0,13.0,0.0,0.0,0.0,2.4569,0.0,0.0,0.6257,0.0
kwame-watson-siriboe,Kwame Watson-Siriboe,CB,0.0,-0.068,22.8547,8.2052,0.0,,,-0.7238,,0.0,,2.0,1084.0,0.7682,302.0,-15.5013,-5.1329,0.0,,7.0,,1.0,0.068,0.7238,,-0.709,0.7918,0.8195,0.9666
lovel-palmer,Lovel Palmer,FB,0.0,-0.2193,26.0076,11.8563,1.0,,,0.8153,,1.0,,2.0,803.0,0.6284,296.0,-23.8995,-8.0742,0.4523,,6.0,,1.0,0.2193,0.1847,,0.2433,0.404,0.7091,0.1282
marco-franco,Marco Franco,FB,5.0,2.676,21.2716,7.3484,0.0,,,-0.1132,,5.0,,17.0,2900.0,0.738,1420.0,-27.5954,-1.9433,0.0,,3.0,,0.0,2.324,0.1132,,-0.1132,2.4372,0.7575,0.0744
nemanja-vukovic,Nemanja Vukovic,FB,4.0,-0.3734,22.7561,9.4412,2.0,,,-0.3157,,6.0,,37.0,2733.0,0.6478,1414.0,-41.4713,-2.9329,1.412,,45.0,,14.0,4.3734,2.3157,,1.0507,6.6891,0.6771,1.3387
paulo-júnior,Paulo Júnior,W,1.0,0.8153,15.5239,0.2227,0.0,,,-0.1829,,1.0,,6.0,534.0,0.7182,181.0,-4.647,-2.5674,0.0,,5.0,,1.0,0.1847,0.1829,,-0.1149,0.3676,0.7439,0.0919
sinisa-ubiparipovic,Sinisa Ubiparipovic,AM,1.0,-0.1457,20.4306,5.641,0.0,,,-0.2513,,1.0,,16.0,1247.0,0.8039,714.0,4.225,0.5917,0.0,,6.0,,2.0,1.1457,0.2513,,-0.1432,1.3971,0.798,0.2534
tanner-thompson,Tanner Thompson,AM,1.0,-0.2094,17.6511,4.003,1.0,,,0.0248,,2.0,,9.0,1092.0,0.7395,476.0,-10.2287,-2.1489,1.1586,,15.0,,4.0,1.2094,0.9752,,0.0878,2.1847,0.761,0.6312
