player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
aa-obanda,AA Obanda,,25.0,3.0,0.0,2.0,26.0,1.0,,,,,,,,1.0
as-hansra,AS Hansra,,46.0,3.0,0.0,4.0,24.0,0.0,36.0,0.0,0.0,28.0,0.0,3.0,,1.0
co-obuya,CO Obuya,,35.0,4.0,0.0,4.0,34.0,0.0,18.0,0.0,0.0,25.0,0.0,3.0,1.0,1.0
e-otieno,E Otieno,,,,,,,,60.0,1.0,0.0,33.0,4.0,5.0,,1.0
h-osinde,H Osinde,,,,,,,,48.0,0.0,0.0,34.0,2.0,2.0,,1.0
h-patel,H Patel,,5.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,32.0,1.0,2.0,,1.0
ha-varaiya,HA Varaiya,,,,,,,,60.0,1.0,0.0,44.0,1.0,0.0,1.0,1.0
hamza-tariq,Hamza Tariq,,4.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,1.0
ia-karim,IA Karim,,108.0,5.0,0.0,1.0,65.0,0.0,,,,,,,2.0,1.0
jo-ngoche,JO Ngoche,,,,,,,,30.0,0.0,0.0,21.0,0.0,0.0,,1.0
junaid-siddiqui,Junaid Siddiqui,,,,,,,,60.0,0.0,0.0,38.0,1.0,2.0,,1.0
ma-ouma,MA Ouma,,66.0,3.0,0.0,3.0,47.0,0.0,,,,,,,,1.0
n-dutta,N Dutta,,,,,,,,36.0,0.0,0.0,31.0,0.0,2.0,,1.0
nm-odhiambo,NM Odhiambo,,,,,,,,60.0,1.0,0.0,38.0,2.0,1.0,,1.0
nr-kumar,NR Kumar,,15.0,0.0,0.0,3.0,6.0,0.0,,,,,,,1.0,1.0
r-gunasekera,R Gunasekera,,112.0,3.0,0.0,2.0,72.0,3.0,,,,,,,,1.0
rg-aga,RG Aga,,,,,,,,60.0,0.0,0.0,31.0,1.0,0.0,,1.0
rr-patel,RR Patel,,14.0,2.0,1.0,6.0,20.0,0.0,12.0,0.0,0.0,22.0,0.0,0.0,,1.0
raza-ur-rehman,Raza-ur-Rehman,,83.0,11.0,0.0,5.0,70.0,0.0,28.0,0.0,0.0,23.0,0.0,0.0,,1.0
rizwan-cheema,Rizwan Cheema,,4.0,0.0,0.0,7.0,2.0,0.0,48.0,0.0,0.0,41.0,0.0,0.0,1.0,1.0
t-mishra,T Mishra,,38.0,1.0,1.0,5.0,24.0,0.0,,,,,,,1.0,1.0
usman-limbada,Usman Limbada,,31.0,4.0,0.0,6.0,30.0,0.0,,,,,,,,1.0
