player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
rashad-ridley,Rashad Ridley,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,3.0,,,,14.0,26.0,0.0,44.0,,,,,,,,,,,,23.0,37.0,0.0,2.0,46.0,2.0,,,,,,,0.0,0.0,1.0
rashaud-powell,Rashaud Powell,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
ricardo-barnett,Ricardo Barnett,DB,0.0,,1.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
ryan-hibbets,Ryan Hibbets,,,,,,,,1.0,0.0,0.0,0.0,,,,,0.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sidney-jones,Sidney Jones,DL,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
tevin-bush,Tevin Bush,JLB,,,,,,,,,,,,,,2.0,,,,25.0,38.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
tyron-laughinghouse,Tyron Laughinghouse,ATH/WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,10.0,0.0,0.0,35.0,6.0,,,,,,,0.0,0.0,1.0
vincent-wilkerson,Vincent Wilkerson,,,,,,,,,,,,,,,2.0,,,,-2.0,2.0,0.0,-5.0,,,,,,,,,,,,14.0,26.0,0.0,3.0,54.0,4.0,,,,,,,,,
zach-hannibel,Zach Hannibel,,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
zuri-davis,Zuri Davis,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,14.0,0.0,2.0,21.0,2.0,7.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
