player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ahmed-daniyal,Ahmed Daniyal,,,,,,,,18.0,0.0,1.0,24.0,0.0,2.0,,1.0
br-dunk,BR Dunk,,2.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
ca-lynn,CA Lynn,,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
cr-brathwaite,CR Brathwaite,,,,,,,,24.0,1.0,0.0,20.0,2.0,1.0,1.0,1.0
d-wiese,D Wiese,,8.0,1.0,0.0,7.0,13.0,1.0,6.0,0.0,0.0,8.0,0.0,1.0,,1.0
fakhar-zaman,Fakhar Zaman,,11.0,1.0,0.0,1.0,9.0,0.0,,,,,,,,1.0
haris-rauf,Haris Rauf,,,,,,,,20.0,0.0,0.0,41.0,0.0,3.0,2.0,1.0
jl-denly,JL Denly,,29.0,2.0,0.0,3.0,31.0,2.0,,,,,,,,1.0
jm-vince,JM Vince,,6.0,1.0,0.0,3.0,5.0,0.0,,,,,,,,1.0
mohammad-hafeez,Mohammad Hafeez,,35.0,3.0,0.0,4.0,60.0,5.0,,,,,,,,1.0
mohammad-rizwan,Mohammad Rizwan,,49.0,12.0,0.0,1.0,76.0,0.0,,,,,,,2.0,1.0
rr-rossouw,RR Rossouw,,2.0,0.0,1.0,5.0,1.0,0.0,,,,,,,,1.0
sr-patel,SR Patel,,20.0,2.0,1.0,6.0,26.0,1.0,18.0,0.0,0.0,26.0,1.0,1.0,,1.0
salman-mirza,Salman Mirza,,,,,,,,12.0,0.0,1.0,27.0,0.0,1.0,,1.0
shaheen-shah-afridi,Shaheen Shah Afridi,,3.0,0.0,1.0,8.0,3.0,0.0,24.0,0.0,0.0,29.0,2.0,2.0,,1.0
shahid-afridi,Shahid Afridi,,,,,,,,24.0,0.0,0.0,41.0,0.0,1.0,1.0,1.0
shahnawaz-dhani,Shahnawaz Dhani,,,,,,,,24.0,0.0,0.0,39.0,2.0,0.0,,1.0
sohaib-maqsood,Sohaib Maqsood,,41.0,7.0,1.0,4.0,61.0,2.0,,,,,,,,1.0
sohail-akhtar,Sohail Akhtar,,12.0,1.0,0.0,2.0,7.0,0.0,,,,,,,,1.0
sohail-khan,Sohail Khan,,,,,,,,24.0,0.0,0.0,24.0,0.0,2.0,,1.0
usman-qadir,Usman Qadir,,,,,,,,24.0,0.0,0.0,31.0,1.0,1.0,1.0,1.0
