player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
andre-miller,Andre Miller,WR,,,,,,,,1.0,95.0,5.0,,,
anthony-gosselin,Anthony GOSSELIN,FB/RB,,,,,,,,0.0,10.0,1.0,,,
chad-kelly,Chad KELLY,QB,,,4.0,,3.0,463.0,,,,,0.0,6.0,
damonte-coxie,Damonte COXIE,WR,,,,,,,,2.0,91.0,6.0,,,
daniel-adeboboye,Daniel ADEBOBOYE,RB,,,,,,,,0.0,0.0,0.0,,,
deonta-mcmahon,Deonta MCMAHON,RB,,,,,,,,0.0,3.0,2.0,,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,138.0,10.0,,,
dru-brown,Dru Brown,QB,,,0.0,,1.0,349.0,,,,,0.0,4.0,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,0.0,1.0,
eli-stove,Eli Stove,WR,,,,,,,,0.0,6.0,1.0,,,
jamal-morrow,Jamal Morrow,RB,,,,,,,,0.0,6.0,1.0,0.0,7.0,
janarion-grant,Janarion GRANT,WR,,,,,,,,0.0,-7.0,1.0,,,
justin-hardy,Justin HARDY,WR,,,,,,,,0.0,57.0,6.0,,,
ka39deem-carey,Ka&#39;Deem Carey,RB,,,,,,,,0.0,57.0,3.0,0.0,46.0,
khalan-laborn,Khalan Laborn,RB,,,,,,,,0.0,30.0,5.0,1.0,47.0,
lewis-ward,Lewis Ward,K,4.0,132.0,,,,,,,,,,,
lirim-hajrullahu,Lirim Hajrullahu,K,1.0,72.0,,,,,,,,,,,
makai-polk,Makai Polk,WR,,,,,,,,0.0,105.0,7.0,,,
nick-mardner,Nick Mardner,WR,,,,,,,,0.0,7.0,1.0,,,
ott-dst,OTT DST,DST,,,,2.0,,,33.0,,,,,,1.0
ott-k,OTT K,K,4.0,132.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,0.0,,1.0,349.0,,,,,0.0,5.0,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,42.0,5.0,,,
tor-dst,TOR DST,DST,,,,0.0,,,41.0,,,,,,0.0
tor-k,TOR K,K,1.0,72.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,4.0,,3.0,463.0,,,,,0.0,6.0,
tommy-nield,Tommy Nield,WR,,,,,,,,1.0,41.0,4.0,,,
