player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
adrian-durcek,Adrian Durcek,,0.0,1.0,1.0,4.0,6.0
geir-arne-skogstad,Geir Arne Skogstad,,1.0,1.0,0.0,6.0,4.0
ingrid-djupskaas,Ingrid Djupskaas,,1.0,1.0,0.0,6.0,4.0
jostein-stordahl,Jostein Stordahl,,1.0,1.0,0.0,6.0,4.0
karol-sandl,Karol Sandl,,0.0,1.0,1.0,4.0,6.0
mia-sveberg,Mia Sveberg,,1.0,1.0,0.0,6.0,4.0
monika-kunkelova,Monika Kunkelova,,0.0,1.0,1.0,4.0,6.0
ole-fredrik-syversen,Ole Fredrik Syversen,,1.0,1.0,0.0,6.0,4.0
peter-zatko,Peter Zatko,,0.0,1.0,1.0,4.0,6.0
radoslav-duris,Radoslav Duris,,0.0,1.0,1.0,4.0,6.0
