player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
abdoulaye-cissoko,Abdoulaye Cissoko,CB,0.0,0.0,20.8476,7.7001,0.0,,,-0.0182,,0.0,,0.0,457.0,0.8736,261.0,1.9214,0.7362,0.0,,1.0,,1.0,0.0,0.0182,,0.035,0.0182,0.8662,0.0177
albert-rusnák,Albert Rusnák,AM,0.0,-1.7338,20.0476,4.4676,3.0,,,0.4842,,3.0,,32.0,2825.0,0.8566,1687.0,45.5705,2.7013,2.1278,,42.0,,10.0,1.7338,2.5158,,-1.2117,4.2496,0.8295,2.0049
alex-roldan,Alex Roldan,DM,4.0,1.2261,18.0876,1.9199,1.0,,,0.7016,,5.0,,37.0,2851.0,0.8172,1860.0,42.0535,2.2609,0.0,,9.0,,3.0,2.7739,0.2984,,0.0479,3.0724,0.7946,0.2198
cristian-roldan,Cristian Roldan,DM,4.0,0.3642,18.6427,3.5007,4.0,,,0.0602,,8.0,,33.0,2297.0,0.7823,1185.0,15.6574,1.3213,1.966,,36.0,,13.0,3.6358,3.9398,,-0.0882,7.5755,0.7691,2.7873
danny-leyva,Danny Leyva,DM,1.0,0.4353,18.5012,4.6118,0.0,,,-0.2985,,1.0,,8.0,1046.0,0.854,678.0,10.574,1.5596,0.0,,8.0,,0.0,0.5647,0.2985,,-0.2985,0.8632,0.8384,0.3553
dylan-teves,Dylan Teves,DM,0.0,0.0,13.0037,2.4832,1.0,,,0.6086,,1.0,,0.0,121.0,0.641,39.0,-3.7902,-9.7184,0.5748,,1.0,,1.0,0.0,0.3914,,0.1063,0.3914,0.7382,0.225
ethan-dobbelaere,Ethan Dobbelaere,FB,0.0,-0.2464,14.7381,-0.3702,0.0,,,-0.0566,,0.0,,2.0,309.0,0.8345,145.0,4.2902,2.9588,0.0,,2.0,,1.0,0.2464,0.0566,,-0.0305,0.303,0.8049,0.0323
fredy-montero,Fredy Montero,ST,1.0,-0.4929,19.9059,5.1653,4.0,,,-1.4331,,5.0,,10.0,1410.0,0.7593,432.0,-5.4232,-1.2554,2.0744,,43.0,,16.0,1.4929,5.4331,,-1.0754,6.926,0.7718,3.1404
jackson-ragen,Jackson Ragen,CB,0.0,-0.2982,24.8644,8.1368,0.0,,,-0.8094,,0.0,,2.0,1544.0,0.8761,831.0,26.7683,3.2212,0.0,,6.0,,2.0,0.2982,0.8094,,-0.3021,1.1076,0.8438,0.728
jimmy-medranda,Jimmy Medranda,FB,1.0,0.3633,18.862,1.4954,0.0,,,-0.5649,,1.0,,7.0,753.0,0.7765,358.0,7.6748,2.1438,0.0,,15.0,,4.0,0.6367,0.5649,,0.4563,1.2015,0.7551,0.3006
jordan-morris,Jordan Morris,W,2.0,-2.3719,13.6463,-1.9858,7.0,,,-1.8992,,9.0,,30.0,2500.0,0.7706,619.0,2.2499,0.3635,3.4009,,54.0,,24.0,4.3719,8.8992,,0.0794,13.2711,0.767,5.206
