player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
andrew-harris,Andrew Harris,RB,,,,,,,,0.0,25.0,3.0,0.0,39.0,
boris-bede,Boris Bede,K,53.0,,,1.0,,,,,,,,,
brandon-barnes,Brandon Barnes,TE/WR,,,,,,,,0.0,24.0,3.0,,,
bruno-labelle,Bruno LABELLE,FB/WR,,,,,,,,0.0,18.0,1.0,,,
cam-phillips,Cam Phillips,WR,,,,,,,,1.0,94.0,6.0,,,
cody-fajardo,Cody FAJARDO,QB,,3.0,,,2.0,284.0,,,,,0.0,20.0,
d39haquille-williams,D&#39;haquille Williams,WR,,,,,,,,1.0,84.0,5.0,,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,1.0,70.0,5.0,,,
frankie-hickson,Frankie Hickson,RB,,,,,,,,0.0,3.0,1.0,,,
jakob-prall,Jakob Prall,WR,,,,,,,,0.0,13.0,2.0,,,
jamal-morrow,Jamal Morrow,RB,,,,,,,,1.0,29.0,4.0,0.0,77.0,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,0.0,1.0,2.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,96.0,7.0,,,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,0.0,39.0,4.0,,,
markeith-ambles,Markeith Ambles,WR,,,,,,,,0.0,24.0,5.0,,,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,1.0,,,2.0,276.0,,,,,0.0,32.0,
ssk-dst,SSK DST,DST,,,1.0,,,,30.0,,,,,,0.0
ssk-qb,SSK QB,QB,,0.0,,,2.0,231.0,,,,,,,
samuel-emilus,Samuel Emilus,WR,,,,,,,,0.0,40.0,2.0,,,
tor-dst,TOR DST,DST,,,3.0,,,,24.0,,,,,,5.0
tor-qb,TOR QB,QB,,0.0,,,0.0,0.0,,,,,,,
