player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ak-markram,AK Markram,,13.0,1.0,0.0,3.0,19.0,1.0,12.0,0.0,0.0,14.0,0.0,1.0,1.0,1.0
be-hendricks,BE Hendricks,,,,,,,,12.0,0.0,1.0,20.0,0.0,0.0,,1.0
c-esterhuizen,C Esterhuizen,,6.0,0.0,1.0,7.0,11.0,1.0,,,,,,,,1.0
d-brevis,D Brevis,,9.0,1.0,0.0,3.0,8.0,0.0,,,,,,,,1.0
dj-malan,DJ Malan,,37.0,4.0,0.0,2.0,53.0,3.0,,,,,,,,1.0
dj-worrall,DJ Worrall,,,,,,,,24.0,0.0,0.0,49.0,1.0,1.0,,1.0
gf-linde,GF Linde,,,,,,,,12.0,0.0,0.0,23.0,0.0,4.0,1.0,1.0
he-van-der-dussen,HE van der Dussen,,28.0,3.0,0.0,1.0,41.0,2.0,,,,,,,,1.0
j-hermann,J Hermann,,62.0,8.0,1.0,1.0,106.0,6.0,,,,,,,,1.0
k-rabada,K Rabada,,,,,,,,24.0,0.0,0.0,29.0,0.0,4.0,,1.0
ka-pollard,KA Pollard,,19.0,1.0,0.0,6.0,24.0,2.0,18.0,0.0,0.0,22.0,2.0,0.0,,1.0
la-dawson,LA Dawson,,,,,,,,24.0,0.0,0.0,33.0,1.0,2.0,,1.0
ls-livingstone,LS Livingstone,,4.0,0.0,0.0,5.0,2.0,0.0,18.0,0.0,0.0,40.0,0.0,0.0,,1.0
m-jansen,M Jansen,,,,,,,,24.0,0.0,1.0,43.0,0.0,1.0,2.0,1.0
oeg-baartman,OEG Baartman,,,,,,,,24.0,0.0,0.0,35.0,3.0,1.0,,1.0
op-stone,OP Stone,,,,,,,,12.0,0.0,0.0,29.0,0.0,1.0,,1.0
pe-kruger,PE Kruger,,,,,,,,,,,,,,1.0,1.0
rd-rickelton,RD Rickelton,,33.0,2.0,0.0,2.0,58.0,5.0,,,,,,,,1.0
sm-curran,SM Curran,,22.0,2.0,1.0,4.0,37.0,3.0,24.0,0.0,0.0,38.0,0.0,1.0,,1.0
sr-harmer,SR Harmer,,,,,,,,12.0,0.0,0.0,19.0,0.0,0.0,,1.0
t-stubbs,T Stubbs,,9.0,1.0,1.0,4.0,11.0,0.0,,,,,,,,1.0
