player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
bartosz-lobaza,Bartosz Lobaza,,1.0,1.0,0.0,10.0,6.0
konrad-stych,Konrad Stych,,1.0,1.0,0.0,10.0,6.0
krzysztof-domin,Krzysztof Domin,,1.0,1.0,0.0,10.0,6.0
lukas-klima,Lukas Klima,,0.0,1.0,1.0,6.0,10.0
lukas-klipa,Lukas Klipa,,0.0,1.0,1.0,6.0,10.0
maksym-grzelka,Maksym Grzelka,,1.0,1.0,0.0,10.0,6.0
marcin-cieminski,Marcin Cieminski,,1.0,1.0,0.0,10.0,6.0
marek-cernovsky,Marek Cernovsky,,0.0,1.0,1.0,6.0,10.0
martin-jurik,Martin Jurik,,0.0,1.0,1.0,6.0,10.0
vit-chabicovsky,Vit Chabicovsky,,0.0,1.0,1.0,6.0,10.0
