player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
helen-williams,Helen Williams,,1.0,1.0,0.0,11.0,2.0
karen-titheridge,Karen Titheridge,,1.0,1.0,0.0,11.0,2.0
karlee-burgess,Karlee Burgess,,0.0,1.0,1.0,2.0,11.0
kerri-einarson,Kerri Einarson,,0.0,1.0,1.0,2.0,11.0
kristen-tsourlenes,Kristen Tsourlenes,,1.0,1.0,0.0,11.0,2.0
krysten-karwacki,Krysten Karwacki,,0.0,1.0,1.0,2.0,11.0
michelle-fredericks-armstrong,Michelle Fredericks Armstrong,,1.0,1.0,0.0,11.0,2.0
sara-westman,Sara Westman,,1.0,1.0,0.0,11.0,2.0
shannon-birchard,Shannon Birchard,,0.0,1.0,1.0,2.0,11.0
val-sweeting,Val Sweeting,,0.0,1.0,1.0,2.0,11.0
