player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
adam-park,Adam Park,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adam-whitton,Adam Whitton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alex-van-der-geest,Alex Van Der Geest,P,0.0,0.0,0.0,1.0,2.0,65.0,12.0
ben-levinsky,Ben Levinsky,P,2.0,0.0,0.0,1.0,0.0,137.0,21.0
braden-distel,Braden Distel,P,0.0,0.0,0.0,2.0,1.0,179.0,27.0
brandon-severson,Brandon Severson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-van-deusen,Brandon Van Deusen,P,2.0,1.0,0.0,0.0,0.0,77.0,201.0
brent-moore,Brent Moore,P,1.0,0.0,0.0,1.0,1.0,108.0,-23.0
bryce-lozinski,Bryce Lozinski,P,0.0,0.0,0.0,1.0,0.0,27.0,97.0
brycen-williams,Brycen Williams,P,1.0,0.0,0.0,1.0,1.0,127.0,47.0
camden-mah,Camden Mah,P,2.0,0.0,0.0,1.0,5.0,129.0,235.0
chris-wilson,Chris Wilson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clark-wang,Clark Wang,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cole-petsche,Cole Petsche,P,5.0,1.0,0.0,2.0,5.0,113.0,351.0
connor-garrison,Connor Garrison,P,1.0,0.0,0.0,1.0,0.0,92.0,182.0
corbin-mills,Corbin Mills,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-brunker,Daniel Brunker,P,3.0,1.0,0.0,2.0,2.0,79.0,227.0
david-frongillo,David Frongillo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
david-snead,David Snead,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elijah-salmon,Elijah Salmon,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evan-perry,Evan Perry,P,0.0,0.0,0.0,1.0,3.0,54.0,16.0
grant-johnson,Grant Johnson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ian-decker,Ian Decker,P,1.0,0.0,1.0,0.0,1.0,237.0,46.0
isaac-hsu,Isaac Hsu,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jake-anderson,Jake Anderson,P,0.0,0.0,0.0,0.0,1.0,7.0,16.0
james-shorey,James Shorey,P,1.0,0.0,0.0,0.0,0.0,75.0,138.0
jason-zeidman,Jason Zeidman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeffrey-silverman,Jeffrey Silverman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeremy-harris-2,Jeremy Harris,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonah-rominski,Jonah Rominski,P,2.0,2.0,0.0,1.0,0.0,39.0,62.0
jonathan-lee,Jonathan Lee,P,2.0,1.0,1.0,5.0,0.0,191.0,125.0
jonathan-mcgurrin,Jonathan McGurrin,P,2.0,2.0,0.0,2.0,0.0,51.0,25.0
jordan-queckboerner,Jordan Queckboerner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
josef-sears,Josef Sears,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joshua-saad,Joshua Saad,P,0.0,0.0,0.0,0.0,1.0,44.0,-14.0
kj-koo,KJ Koo,P,1.0,2.0,0.0,4.0,0.0,89.0,81.0
khalif-el-salaam,Khalif El-Salaam,P,2.0,1.0,0.0,4.0,0.0,190.0,73.0
kyle-rubin,Kyle Rubin,P,2.0,0.0,0.0,0.0,0.0,127.0,128.0
kyle-stevens,Kyle Stevens,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marcel-osborne,Marcel Osborne,P,2.0,0.0,0.0,4.0,0.0,225.0,92.0
marcus-fredrickson,Marcus Fredrickson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mark-mendelevitz,Mark Mendelevitz,P,0.0,0.0,0.0,0.0,5.0,-60.0,193.0
mason-zetsch,Mason Zetsch,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt-miller,Matt Miller,P,3.0,0.0,0.0,0.0,1.0,19.0,182.0
max-combs,Max Combs,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max-gibson,Max Gibson,P,3.0,3.0,0.0,2.0,1.0,123.0,331.0
michael-cote,Michael Cote,OL/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
michael-tran,Michael Tran,P,2.0,1.0,0.0,0.0,0.0,53.0,111.0
miguel-sotomayor,Miguel Sotomayor,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayland-stuart,Nayland Stuart,P,0.0,1.0,0.0,0.0,2.0,63.0,138.0
oliver-artus,Oliver Artus,P,1.0,0.0,0.0,4.0,0.0,187.0,25.0
