player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
angela-menardi,Angela Menardi,,1.0,1.0,0.0,9.0,3.0
egidio-marchese,Egidio Marchese,,1.0,1.0,0.0,9.0,3.0
fabrizio-bich,Fabrizio Bich,,1.0,1.0,0.0,9.0,3.0
geir-arne-skogstad,Geir Arne Skogstad,,0.0,1.0,1.0,3.0,9.0
giuliana-turra,Giuliana Turra,,1.0,1.0,0.0,9.0,3.0
ingrid-djupskaas,Ingrid Djupskaas,,0.0,1.0,1.0,3.0,9.0
jostein-stordahl,Jostein Stordahl,,0.0,1.0,1.0,3.0,9.0
matteo-ronzani,Matteo Ronzani,,1.0,1.0,0.0,9.0,3.0
mia-sveberg,Mia Sveberg,,0.0,1.0,1.0,3.0,9.0
ole-fredrik-syversen,Ole Fredrik Syversen,,0.0,1.0,1.0,3.0,9.0
