player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
andrew-reed,Andrew Reed,,1.0,1.0,0.0,8.0,6.0
benjamin-holcombe,Benjamin Holcombe,,1.0,1.0,0.0,8.0,6.0
bine-sever,Bine Sever,,0.0,1.0,1.0,6.0,8.0
callum-mclain,Callum McLAIN,,1.0,1.0,0.0,8.0,6.0
colin-mouat,Colin Mouat,,1.0,1.0,0.0,8.0,6.0
james-whittle,James Whittle,,1.0,1.0,0.0,8.0,6.0
marko-harb,Marko Harb,,0.0,1.0,1.0,6.0,8.0
noel-gregori,Noel Gregori,,0.0,1.0,1.0,6.0,8.0
simon-langus,Simon Langus,,0.0,1.0,1.0,6.0,8.0
stefan-sever,Stefan Sever,,0.0,1.0,1.0,6.0,8.0
