player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
damontre-moore,Damontre Moore,DB/DL,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
darius-hamilton,Darius Hamilton,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
demorney-pierson-el,De\'Morney Pierson-El,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.0,3.0,,,,,3.0,
donny-hageman,Donny Hageman,,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
francis-owusu,Francis Owusu,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,2.0,,,,,6.0,
frank-ginda,Frank Ginda,OLB/LB/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
gelen-robinson,Gelen Robinson,DB/DL,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
greer-martini,Greer Martini,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,7.0,,
greg-ducre,Greg Ducre,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
henre-toliver,Henre' Toliver,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,7.0,,
joel-bouagnon,Joel Bouagnon,RB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,11.0,1.0,15.0,1.0,45.0,1.0,1.0,
john-lotulelei,John Lotulelei,DB,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
john-timu,John Timu,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
jordan-leslie,Jordan Leslie,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,2.0,,,,,2.0,
jordan-martin,Jordan Martin,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
jordan-sterns,Jordan Sterns,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
josh-banderas,Josh Banderas,LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
josh-woodrum,Josh Woodrum,QB,,21.0,,,,,,,0.0,1.0,2.0,1.0,0.0,,,,,2.0,,32.0,0.0,155.0,,,,,,,,,,,,3.0,0.0,4.0,,,
kameron-kelly-2,Kameron Kelly,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
karter-schult,Karter Schult,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
kendall-james,Kendall James,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
kenny-bell,Kenny Bell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,,,,,1.0,
kyle-lewis-2,Kyle Lewis,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,
luke-carrezola,Luke Carrezola,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
marcus-baugh,Marcus Baugh,WR/TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,3.0,,,,,7.0,
meffy-koloamatangi,Meffy Koloamatangi,DB/DE,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
mike-bercovici,Mike Bercovici,QB,,22.0,,,,,,,,,,,,,,,,2.0,,47.0,0.0,210.0,,,,,,,,,,,,,,,,,
mike-purcell,Mike Purcell,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
nelson-spruce,Nelson Spruce,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79.0,8.0,,,,,16.0,
nick-truesdell,Nick Truesdell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,2.0,,,,,4.0,
paul-james,Paul James,RB,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,11.0,1.0,3.0,0.0,12.0,,1.0,
ron-brooks,Ron Brooks,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,1.0,,
ryan-mueller,Ryan Mueller,DB/LB/DE,4.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,38.0,42.0,0.0,76.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,
salesi-uhatafe,Salesi Uhatafe,OT/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
sam-irwin-hill,Sam Irwin-Hill,,,,,,,,,,,,,,,,,,,,,,,,,41.4,53.0,1.0,290.0,7.0,0.0,3.0,,,,,,,,,
sam-mobley,Sam Mobley,WR,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,2.0,,,,,,,,0.0,9.0,1.0,1.0,0.0,-5.0,,2.0,
sealver-siliga,Sealver Siliga,DB,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
shakir-soto,Shakir Soto,DT/DB/DL,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
steve-williams,Steve Williams,DB,1.0,,,,,,,,,,,,,-1.0,-1.0,0.0,-1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
taniela-tupou,Taniela Tupou,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
taylor-moton,Taylor Moton,OT/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
tenny-palepoi,Tenny Palepoi,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
terrell-newby,Terrell Newby,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,3.0,2.0,0.0,4.0,,4.0,
terrell-watson,Terrell Watson,RB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,1.0,1.0,,,,1.0,1.0,
terron-ward,Terron Ward,RB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,7.0,1.0,18.0,0.0,47.0,1.0,1.0,
travis-feeney,Travis Feeney,OLB/DB/LB/DL,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,7.0,,
trevor-reilly,Trevor Reilly,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
will-davis,Will Davis,DB,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
xavier-coleman,Xavier Coleman,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
