player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
berfin-sengul,Berfin Sengul,,1.0,1.0,0.0,12.0,7.0
dilsat-yildiz,Dilsat Yildiz,,1.0,1.0,0.0,12.0,7.0
eunji-gim,Eunji Gim,,0.0,1.0,1.0,7.0,12.0
iclal-karaman,Iclal Karaman,,1.0,1.0,0.0,12.0,7.0
melisa-comert,Melisa Comert,,1.0,1.0,0.0,12.0,7.0
minji-kim,Minji Kim,,0.0,1.0,1.0,7.0,12.0
sujii-kim,Sujii Kim,,0.0,1.0,1.0,7.0,12.0
yeeun-seol,Yeeun Seol,,0.0,1.0,1.0,7.0,12.0
yeji-seol,Yeji Seol,,0.0,1.0,1.0,7.0,12.0
öznur-polat,Öznur Polat,,1.0,1.0,0.0,12.0,7.0
