player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alyssa-thomas,Alyssa Thomas,F,5.0,,8.0,,,,0.667,9.0,6.0,3.0,0.625,16.0,10.0,35.63333333333333,2.0,14.0,22.0,10.0,2.0,1.0
amanda-zahui-b,Amanda Zahui B.,,,,,,1.0,,,1.0,,2.0,,,,1.4,,-6.0,,,,
ariel-atkins,Ariel Atkins,,3.0,,2.0,0.2,5.0,1.0,0.286,7.0,2.0,5.0,1.0,2.0,2.0,22.533333333333335,,5.0,7.0,2.0,1.0,1.0
brionna-jones,Brionna Jones,,1.0,1.0,4.0,1.0,1.0,1.0,0.625,8.0,5.0,4.0,1.0,1.0,1.0,23.466666666666665,2.0,7.0,12.0,6.0,,5.0
brittney-sykes,Brittney Sykes,W,4.0,,4.0,0.6,5.0,3.0,0.5,8.0,4.0,2.0,1.0,6.0,6.0,32.46666666666667,3.0,9.0,17.0,7.0,1.0,3.0
dewanna-bonner,DeWanna Bonner,,4.0,1.0,1.0,0.2,5.0,1.0,0.308,13.0,4.0,2.0,1.0,6.0,6.0,31.75,,5.0,15.0,1.0,2.0,
elena-delle-donne,Elena Delle Donne,,4.0,1.0,3.0,0.667,3.0,2.0,0.611,18.0,11.0,2.0,1.0,3.0,3.0,35.53333333333333,4.0,1.0,27.0,7.0,,2.0
kristi-toliver,Kristi Toliver,,,,,,5.0,,,6.0,,1.0,0.5,2.0,1.0,11.583333333333334,,-13.0,1.0,,,2.0
lauren-cox,Lauren Cox,,,,,,,,,,,,,,,0.1,,-2.0,,,,
leigha-brown,Leigha Brown,,,,1.0,,,,,,,2.0,,,,5.966666666666667,,-5.0,,1.0,,
li-meng,Li Meng,,,,,,,,,,,,,,,2.533333333333333,,-2.0,,,,
natasha-cloud,Natasha Cloud,W,3.0,,1.0,0.2,5.0,1.0,0.3,10.0,3.0,2.0,0.667,3.0,2.0,33.733333333333334,,-8.0,9.0,1.0,,4.0
natisha-hiedeman,Natisha Hiedeman,G,1.0,,2.0,0.333,6.0,2.0,0.455,11.0,5.0,3.0,1.0,1.0,1.0,37.016666666666666,1.0,1.0,13.0,3.0,2.0,1.0
olivia-nelson-ododa,Olivia Nelson-Ododa,,1.0,2.0,1.0,,,,0.75,4.0,3.0,2.0,0.667,3.0,2.0,15.033333333333333,1.0,-4.0,8.0,2.0,,3.0
rebecca-allen,Rebecca Allen,W,,,4.0,,2.0,,0.2,5.0,1.0,,,,,13.65,,12.0,2.0,4.0,1.0,1.0
shakira-austin,Shakira Austin,F,1.0,,7.0,,,,0.5,10.0,5.0,3.0,1.0,4.0,4.0,27.083333333333332,1.0,-2.0,14.0,8.0,3.0,1.0
shatori-walker-kimbrough,Shatori Walker-Kimbrough,,1.0,,,,1.0,,,1.0,,1.0,,,,17.5,1.0,-12.0,,1.0,,
tianna-hawkins,Tianna Hawkins,,2.0,,4.0,0.333,3.0,1.0,0.5,4.0,2.0,3.0,1.0,1.0,1.0,15.633333333333333,3.0,-7.0,6.0,7.0,,1.0
tiffany-hayes,Tiffany Hayes,G,8.0,,3.0,0.5,6.0,3.0,0.5,8.0,4.0,4.0,0.667,3.0,2.0,30.766666666666666,,,13.0,3.0,1.0,2.0
tyasha-harris,Tyasha Harris,,1.0,,,0.5,2.0,1.0,0.333,3.0,1.0,1.0,,,,6.616666666666667,,7.0,3.0,,1.0,
