player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
b-laughlin,B Laughlin,,,,,,,,24.0,0.0,0.0,27.0,1.0,0.0,1.0,1.0
b-lee,B Lee,,7.0,1.0,0.0,8.0,8.0,0.0,24.0,0.0,0.0,19.0,0.0,1.0,,1.0
bw-hilfenhaus,BW Hilfenhaus,,,,,,,,24.0,1.0,0.0,33.0,1.0,0.0,,1.0
dj-bravo,DJ Bravo,,5.0,0.0,0.0,6.0,3.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,,1.0
dj-thornely,DJ Thornely,,4.0,0.0,0.0,7.0,4.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,,1.0
jj-krejza,JJ Krejza,,,,,,,,24.0,0.0,0.0,20.0,2.0,0.0,,1.0
jr-hazlewood,JR Hazlewood,,6.0,0.0,0.0,9.0,2.0,0.0,24.0,0.0,0.0,29.0,0.0,1.0,,1.0
jw-wells,JW Wells,,18.0,1.0,0.0,1.0,17.0,0.0,,,,,,,,1.0
ma-starc,MA Starc,,8.0,1.0,1.0,10.0,8.0,0.0,24.0,0.0,0.0,35.0,2.0,0.0,,1.0
mc-henriques,MC Henriques,,17.0,1.0,0.0,5.0,22.0,0.0,12.0,0.0,0.0,29.0,0.0,0.0,1.0,1.0
mj-lumb,MJ Lumb,,9.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,1.0
nj-maddinson,NJ Maddinson,,27.0,4.0,0.0,4.0,33.0,0.0,,,,,,,,1.0
naved-ul-hasan,Naved-ul-Hasan,,,,,,,,24.0,0.0,0.0,22.0,4.0,2.0,,1.0
oa-shah,OA Shah,,6.0,1.0,1.0,4.0,8.0,0.0,,,,,,,1.0,1.0
pa-jaques,PA Jaques,,55.0,6.0,0.0,2.0,73.0,1.0,,,,,,,1.0,1.0
pm-nevill,PM Nevill,,4.0,0.0,0.0,1.0,3.0,0.0,,,,,,,1.0,1.0
scg-macgill,SCG MacGill,,5.0,1.0,1.0,11.0,6.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,,1.0
spd-smith,SPD Smith,,28.0,4.0,0.0,3.0,28.0,0.0,,,,,,,,1.0
tr-birt,TR Birt,,41.0,4.0,0.0,3.0,65.0,3.0,,,,,,,,1.0
xj-doherty,XJ Doherty,,,,,,,,24.0,0.0,0.0,20.0,1.0,0.0,,1.0
