player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alexa-spaanstra,Alexa Spaanstra,W,0.0,0.0,9.6769,-2.5683,0.0,,,0.0,,0.0,,0.0,12.0,0.3333,3.0,-1.0827,-36.0894,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6942,0.0
carolyn-calzada,Carolyn Calzada,CB,1.0,0.6663,23.2739,6.819,0.0,,,0.0,,1.0,,1.0,203.0,0.8226,124.0,-1.8915,-1.5254,0.0,,0.0,,0.0,0.3337,0.0,,0.0,0.3337,0.8378,0.0
cassandra-bogere,Cassandra Bogere,DM,0.0,-0.0487,17.5293,2.7227,0.0,,,-0.0348,,0.0,,1.0,594.0,0.7612,201.0,-7.6995,-3.8306,0.0,,1.0,,1.0,0.0487,0.0348,,0.0131,0.0835,0.7995,0.0242
deyna-castellanos,Deyna Castellanos,CM,0.0,-0.0602,16.9065,0.6358,0.0,,,-0.2214,,0.0,,1.0,135.0,0.8485,33.0,2.1068,6.3841,0.0,,3.0,,0.0,0.0602,0.2214,,-0.2214,0.2817,0.7846,0.1704
isabella-obaze,Isabella Obaze,CB,0.0,-0.0188,22.5905,8.0166,0.0,,,-0.3418,,0.0,,1.0,492.0,0.8342,187.0,0.912,0.4877,0.0,,5.0,,1.0,0.0188,0.3418,,0.3992,0.3605,0.8293,0.251
jayden-perry,Jayden Perry,CB,2.0,1.8004,24.8037,8.7025,0.0,,,-0.0465,,2.0,,4.0,364.0,0.8122,197.0,1.3627,0.6918,0.0,,1.0,,0.0,0.1996,0.0465,,-0.0465,0.246,0.8053,0.0016
jessie-fleming,Jessie Fleming,CM,0.0,-0.3539,19.1866,4.0255,0.0,,,-0.1413,,0.0,,7.0,898.0,0.79,319.0,1.8964,0.5945,0.0,,5.0,,2.0,0.3539,0.1413,,-0.083,0.4951,0.784,0.0891
mackenzie-arnold,Mackenzie Arnold,GK,0.0,0.0,30.5771,19.7902,0.0,6.0,-1.789,0.0,0.7703,0.0,0.0667,0.0,601.0,0.8287,251.0,5.1976,2.0708,0.0,24.0,0.0,30.0,0.0,0.0,0.0,7.789,0.0,0.0,0.808,0.0
maddie-padelski,Maddie Padelski,W,0.0,-0.0307,12.8873,-0.7827,0.0,,,-0.1504,,0.0,,1.0,96.0,0.8095,21.0,1.3432,6.396,0.0,,2.0,,0.0,0.0307,0.1504,,-0.1504,0.1812,0.7456,0.1596
mallie-mckenzie,Mallie McKenzie,FB,0.0,0.0,15.0119,6.8133,0.0,,,0.0,,0.0,,0.0,76.0,0.625,40.0,-2.3792,-5.948,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6845,0.0
marie-muller,Marie Muller,FB,0.0,-0.1879,19.347,4.2078,1.0,,,0.9439,,1.0,,4.0,417.0,0.7026,195.0,-5.3283,-2.7324,0.5126,,2.0,,2.0,0.1879,0.0561,,0.0586,0.2439,0.7299,0.0384
marie-yasmine-alidou,Marie-Yasmine Alidou,W,2.0,1.7511,18.34,2.4431,0.0,,,-0.6017,,2.0,,3.0,593.0,0.6378,127.0,-5.4258,-4.2723,0.0,,6.0,,3.0,0.2489,0.6017,,-0.3819,0.8506,0.6805,0.5814
mary-vignola,Mary Vignola,FB,0.0,-0.2507,21.6902,5.6045,0.0,,,-0.3978,,0.0,,3.0,736.0,0.7425,299.0,-0.0951,-0.0318,0.0,,3.0,,1.0,0.2507,0.3978,,-0.3818,0.6486,0.7428,0.2001
morgan-messner,Morgan Messner,GK,0.0,0.0,32.8633,25.0003,0.0,3.0,-0.5984,0.0,0.8337,0.0,0.0625,0.0,297.0,0.708,113.0,0.926,0.8195,0.0,13.0,0.0,16.0,0.0,0.0,0.0,3.5984,0.0,0.0,0.6998,0.0
olivia-moultrie,Olivia Moultrie,CM,4.0,2.4866,22.3271,5.9236,4.0,,,0.8998,,8.0,,22.0,898.0,0.739,341.0,19.6124,5.7514,1.9541,,22.0,,11.0,1.5134,3.1002,,0.111,4.6135,0.6815,1.9217
pietra-tordin,Pietra Tordin,ST,2.0,0.921,17.3271,3.347,3.0,,,0.5249,,5.0,,9.0,660.0,0.6711,149.0,-1.506,-1.0108,1.8407,,12.0,,5.0,1.079,2.4751,,-0.2363,3.5542,0.6812,1.4101
reilyn-turner,Reilyn Turner,ST,0.0,-0.2434,18.48,2.152,4.0,,,2.5316,,4.0,,4.0,544.0,0.4961,129.0,-15.6009,-12.0937,1.238,,14.0,,6.0,0.2434,1.4684,,0.2334,1.7118,0.6171,0.644
renee-lyles,Renee Lyles,W,0.0,0.0,11.9872,5.6158,0.0,,,0.0,,0.0,,0.0,38.0,0.2727,11.0,-2.595,-23.5912,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.5086,0.0
reyna-reyes,Reyna Reyes,FB,0.0,-0.1504,17.705,3.4529,0.0,,,-0.0125,,0.0,,2.0,574.0,0.8021,283.0,16.0365,5.6666,0.0,,1.0,,0.0,0.1504,0.0125,,-0.0125,0.1628,0.7455,0.0106
sam-hiatt,Sam Hiatt,CB,0.0,-0.4242,23.3352,8.7099,0.0,,,-0.2463,,0.0,,1.0,803.0,0.8677,461.0,14.8932,3.2306,0.0,,2.0,,1.0,0.4242,0.2463,,-0.022,0.6705,0.8354,0.2445
shae-harvey,Shae Harvey,CM,0.0,0.0,18.4411,5.5761,0.0,,,-0.0286,,0.0,,0.0,85.0,0.6129,31.0,-2.5842,-8.3362,0.0,,1.0,,0.0,0.0,0.0286,,-0.0286,0.0286,0.6963,0.0088
sophia-wilson,Sophia Wilson,ST,0.0,-1.1015,17.2027,0.0574,3.0,,,0.8679,,3.0,,9.0,629.0,0.6239,109.0,-5.1299,-4.7063,0.6686,,27.0,,10.0,1.1015,2.1321,,0.1953,3.2336,0.6709,1.4186
