player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
agnes-knochenhauer,Agnes Knochenhauer,,1.0,1.0,0.0,8.0,3.0
anna-hasselborg,Anna Hasselborg,,1.0,1.0,0.0,8.0,3.0
eunji-gim,Eunji Gim,,0.0,1.0,1.0,3.0,8.0
johanna-heldin,Johanna Heldin,,1.0,1.0,0.0,8.0,3.0
minji-kim,Minji Kim,,0.0,1.0,1.0,3.0,8.0
sara-mcmanus,Sara McManus,,1.0,1.0,0.0,8.0,3.0
sofia-scharback,Sofia Scharback,,1.0,1.0,0.0,8.0,3.0
sujii-kim,Sujii Kim,,0.0,1.0,1.0,3.0,8.0
yeeun-seol,Yeeun Seol,,0.0,1.0,1.0,3.0,8.0
yeji-seol,Yeji Seol,,0.0,1.0,1.0,3.0,8.0
