player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-hartley,A Hartley,,,,,,,,12.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0
b-hepburn,B Hepburn,,,,,,,,24.0,0.0,0.0,31.0,1.0,1.0,,1.0
c-piparo,C Piparo,,16.0,4.0,1.0,6.0,26.0,0.0,,,,,,,,1.0
cl-hall,CL Hall,,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
eg-fazackerley,EG Fazackerley,,16.0,4.0,0.0,2.0,38.0,3.0,,,,,,,1.0,1.0
ej-villani,EJ Villani,,39.0,8.0,0.0,2.0,58.0,0.0,,,,,,,1.0,1.0
el-king,EL King,,,,,,,,24.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0
g-redmayne,G Redmayne,,48.0,4.0,0.0,3.0,49.0,0.0,,,,,,,1.0,1.0
h-graham,H Graham,,11.0,0.0,0.0,4.0,7.0,0.0,24.0,0.0,0.0,25.0,3.0,2.0,,1.0
hm-brennan,HM Brennan,,,,,,,,6.0,0.0,0.0,9.0,0.0,0.0,,1.0
kl-cross,KL Cross,,,,,,,,24.0,0.0,0.0,32.0,0.0,1.0,,1.0
lk-ebsary,LK Ebsary,,27.0,6.0,1.0,5.0,40.0,0.0,,,,,,,,1.0
m-phillips,M Phillips,,2.0,1.0,1.0,7.0,4.0,0.0,24.0,1.0,0.0,28.0,1.0,1.0,,1.0
mm-lanning,MM Lanning,,12.0,1.0,0.0,1.0,8.0,0.0,,,,,,,1.0,1.0
ne-bolton,NE Bolton,,12.0,0.0,0.0,3.0,4.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,,1.0
rk-odonnell,RK O'Donnell,,1.0,0.0,0.0,8.0,1.0,0.0,15.0,0.0,0.0,18.0,0.0,1.0,,1.0
s-daffara,S Daffara,,21.0,1.0,0.0,1.0,18.0,0.0,,,,,,,,1.0
sk-moloney,SK Moloney,,24.0,1.0,0.0,5.0,22.0,0.0,18.0,0.0,0.0,19.0,2.0,0.0,,1.0
t-peschel,T Peschel,,,,,,,,18.0,0.0,0.0,24.0,1.0,3.0,,1.0
v-pyke,V Pyke,,4.0,0.0,0.0,6.0,2.0,0.0,24.0,0.0,0.0,28.0,0.0,0.0,,1.0
