player_id,player_name,positions,def_int,def_pd,def_solo,def_td,def_tot,def_yds,score_ir,score_pts,score_tot
tre-roberson,Tre Roberson,DB,1.0,1.0,1.0,1.0,1.0,27.0,1.0,6.0,1.0
