player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aj-paterson,A.J. Paterson,CB,2.0,-0.137,21.4212,5.9208,0.0,,,-0.3681,,2.0,,13.0,1125.0,0.735,532.0,3.4898,0.656,0.0,,10.0,,3.0,2.137,0.3681,,0.1919,2.5051,0.7284,0.1831
angelo-kelly-rosales,Angelo Kelly-Rosales,CM,2.0,0.2577,19.158,3.7761,0.0,,,-0.7467,,2.0,,12.0,1562.0,0.827,682.0,2.9165,0.4276,0.0,,16.0,,2.0,1.7423,0.7467,,-0.6829,2.489,0.8227,0.4377
arthur-bosua,Arthur Bosua,ST,0.0,-1.2516,13.9155,1.0752,2.0,,,-0.9596,,2.0,,7.0,643.0,0.6384,177.0,-0.7338,-0.4146,0.0,,18.0,,3.0,1.2516,2.9596,,-1.897,4.2112,0.6426,1.7654
dante-marini,Dante Marini,W,0.0,-0.4652,18.6418,4.8977,1.0,,,0.1359,,1.0,,7.0,647.0,0.6891,193.0,-3.5711,-1.8503,0.1863,,7.0,,3.0,0.4652,0.8641,,0.609,1.3292,0.7076,0.186
deshawon-nembhard,Deshawon Nembhard,CB,1.0,0.7831,21.6797,8.687,0.0,,,-0.1705,,1.0,,2.0,470.0,0.6595,185.0,-3.474,-1.8778,0.0,,2.0,,0.0,0.2169,0.1705,,-0.1705,0.3875,0.6782,0.2153
james-cox,James Cox,ST,0.0,0.0,7.054,-0.6996,0.0,,,0.0,,0.0,,0.0,13.0,0.4,5.0,-2.008,-40.1599,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8016,0.0
jarad-van-schaik,Jarad van Schaik,FB,1.0,0.6542,25.1589,10.3638,0.0,,,-0.5176,,1.0,,4.0,1371.0,0.8364,697.0,14.4453,2.0725,0.0,,4.0,,1.0,0.3458,0.5176,,-0.0439,0.8634,0.8157,0.0433
jay-bolt,Jay Bolt,FB,0.0,-0.2815,19.9013,4.8681,0.0,,,-0.0344,,0.0,,1.0,194.0,0.7701,87.0,2.1381,2.4576,0.0,,1.0,,0.0,0.2815,0.0344,,-0.0344,0.3159,0.7455,0.0113
jesús-ibarra,Jesús Ibarra,W,0.0,-0.0428,17.8749,0.1626,0.0,,,-0.0528,,0.0,,1.0,123.0,0.7368,38.0,0.7491,1.9714,0.0,,1.0,,0.0,0.0428,0.0528,,-0.0528,0.0956,0.7171,0.0141
joe-kuzminsky,Joe Kuzminsky,GK,0.0,-0.1818,39.6946,29.8341,0.0,8.0,-1.7042,0.0,0.8244,0.0,0.0882,2.0,928.0,0.7616,344.0,18.5056,5.3795,0.0,25.0,0.0,34.0,0.0,0.1818,0.0,9.7042,0.0,0.1818,0.7078,0.0
kierron-mason,Kierron Mason,DM,0.0,0.0,14.0641,1.3567,0.0,,,-0.0133,,0.0,,0.0,97.0,0.6452,31.0,-5.6372,-18.1845,0.0,,1.0,,1.0,0.0,0.0133,,0.0402,0.0133,0.827,0.0105
kyle-nelson,Kyle Nelson,LS,0.0,-0.0477,22.6361,11.4588,0.0,,,-0.0738,,0.0,,2.0,542.0,0.6856,229.0,-4.2585,-1.8596,0.0,,2.0,,0.0,0.0477,0.0738,,-0.0738,0.1214,0.7042,0.0491
leland-archer,Leland Archer,CB,1.0,0.0704,28.0445,12.4215,0.0,,,-0.3308,,1.0,,6.0,1689.0,0.796,794.0,15.4284,1.9431,0.0,,5.0,,1.0,0.9296,0.3308,,0.0476,1.2604,0.7765,0.0884
logan-gdula,Logan Gdula,FB,2.0,0.9712,18.7382,4.3969,1.0,,,0.663,,3.0,,6.0,1345.0,0.7691,641.0,1.3198,0.2059,0.4906,,5.0,,2.0,1.0288,0.337,,0.3387,1.3658,0.7671,0.1785
mauro-cichero,Mauro Cichero,ST,1.0,-0.4143,18.299,2.7386,2.0,,,0.0277,,3.0,,12.0,907.0,0.7097,248.0,-2.6237,-1.0579,2.6115,,19.0,,5.0,1.4143,1.9723,,-0.0539,3.3867,0.7203,1.15
nicholas-rittmeyer,Nicholas Rittmeyer,W,0.0,-0.3269,17.0284,-2.2752,1.0,,,0.2092,,1.0,,4.0,321.0,0.8182,88.0,0.257,0.292,0.0824,,7.0,,2.0,0.3269,0.7908,,0.5533,1.1177,0.8153,0.1663
nicque-daley,Nicque Daley,ST,1.0,0.487,16.0102,-2.3799,6.0,,,1.4665,,7.0,,5.0,1029.0,0.6538,104.0,-6.4117,-6.1651,0.8939,,21.0,,12.0,0.513,4.5335,,0.0543,5.0465,0.7155,1.6428
phil-breno,Phil Breno,GK,0.0,0.0,35.2328,27.406,0.0,9.0,3.3411,0.0,1.5904,0.0,0.12,0.0,798.0,0.7826,276.0,10.6115,3.8447,0.0,16.0,0.0,25.0,0.0,0.0,0.0,5.6589,0.0,0.0,0.7442,0.0
rennico-clarke,Rennico Clarke,CB,0.0,0.0,26.2025,12.1158,0.0,,,0.0,,0.0,,0.0,275.0,0.806,134.0,2.0085,1.4989,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.791,0.0
