player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
adrian-golay,Adrian Golay,P,0.0,0.0,0.0,0.0,1.0,85.0,-3.0
andrew-geisel,Andrew Geisel,P,0.0,0.0,0.0,1.0,0.0,37.0,16.0
andy-hipskind,Andy Hipskind,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asher-lantz,Asher Lantz,P,0.0,1.0,0.0,3.0,0.0,136.0,3.0
ben-landry,Ben Landry,P,0.0,1.0,0.0,0.0,0.0,-1.0,66.0
brett-matzuka,Brett Matzuka,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bryan-dunbar,Bryan Dunbar,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cj-obrien,CJ O\'Brien,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal-tornabene,Cal Tornabene,P,0.0,0.0,2.0,3.0,0.0,279.0,42.0
cameron-brock,Cameron Brock,P,4.0,0.0,0.0,3.0,0.0,344.0,176.0
carter-hawkins,Carter Hawkins,P,0.0,0.0,0.0,0.0,0.0,42.0,24.0
carter-rae,Carter Rae,P,4.0,0.0,1.0,3.0,2.0,232.0,272.0
charlie-furse,Charlie Furse,P,0.0,0.0,0.0,2.0,0.0,54.0,19.0
cody-curran,Cody Curran,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colin-ringwood,Colin Ringwood,P,0.0,0.0,0.0,0.0,0.0,7.0,14.0
dalton-smith,Dalton Smith,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan-cunningham,Dan Cunningham,P,0.0,0.0,0.0,1.0,0.0,7.0,29.0
david-woods,David Woods,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drew-happe,Drew Happe,P,0.0,0.0,0.0,0.0,0.0,6.0,23.0
eli-artemakis,Eli Artemakis,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fletcher-hare,Fletcher Hare,P,0.0,2.0,0.0,0.0,0.0,42.0,58.0
jace-bruner,Jace Bruner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack-shanahan,Jack Shanahan,P,1.0,0.0,0.0,2.0,1.0,225.0,98.0
jacob-fella,Jacob Fella,P,1.0,0.0,0.0,2.0,0.0,148.0,66.0
jacob-flowers,Jacob Flowers,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jason-vallee,Jason Vallee,P,1.0,0.0,0.0,0.0,1.0,57.0,106.0
jeff-weis,Jeff Weis,P,2.0,0.0,0.0,3.0,2.0,291.0,140.0
jeffrey-burris,Jeffrey Burris,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeffrey-robinson,Jeffrey Robinson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeremy-burril,Jeremy Burril,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeremy-keusch,Jeremy Keusch,P,0.0,0.0,0.0,1.0,1.0,216.0,117.0
jerry-kelly,Jerry Kelly,P,0.0,0.0,0.0,0.0,0.0,24.0,7.0
jesse-johnson,Jesse Johnson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joe-cercello,Joe Cercello,P,0.0,0.0,0.0,0.0,0.0,0.0,16.0
john-jones,John Jones,P,0.0,1.0,0.0,0.0,0.0,0.0,0.0
keegan-north,Keegan North,P,3.0,1.0,0.0,3.0,1.0,165.0,278.0
kyle-rutledge,Kyle Rutledge,P,5.0,0.0,0.0,1.0,1.0,274.0,446.0
levi-jacobs,Levi Jacobs,P,1.0,1.0,0.0,2.0,1.0,188.0,95.0
lucas-coniaris,Lucas Coniaris,P,1.0,0.0,1.0,3.0,1.0,147.0,385.0
luke-huffman,Luke Huffman,P,0.0,1.0,0.0,1.0,0.0,24.0,0.0
mason-zetsch,Mason Zetsch,P,0.0,1.0,0.0,1.0,0.0,71.0,-15.0
matt-jaffe,Matt Jaffe,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mica-glass,Mica Glass,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
milan-rivas,Milan Rivas,P,1.0,0.0,0.0,0.0,0.0,-7.0,75.0
nate-goff,Nate Goff,P,2.0,1.0,0.0,1.0,0.0,50.0,86.0
nicholas-betsch,Nicholas Betsch,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nick-hutton,Nick Hutton,P,1.0,1.0,0.0,0.0,0.0,13.0,55.0
nick-longo,Nick Longo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nick-pappas,Nick Pappas,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nick-phillips,Nick Phillips,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pat-shriwise,Pat Shriwise,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paul-arters,Paul Arters,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pawel-janas,Pawel Janas,P,3.0,0.0,0.0,3.0,2.0,245.0,383.0
reid-martin,Reid Martin,P,0.0,1.0,0.0,0.0,0.0,6.0,70.0
rick-gross,Rick Gross,P,3.0,0.0,0.0,1.0,2.0,161.0,130.0
ricky-ramirez,Ricky Ramirez,P,1.0,0.0,0.0,0.0,0.0,9.0,8.0
ross-barker,Ross Barker,P,5.0,0.0,0.0,2.0,1.0,287.0,322.0
sam-kaminsky,Sam Kaminsky,P,3.0,0.0,0.0,4.0,0.0,147.0,291.0
sam-tagle,Sam Tagle,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scott-hearne,Scott Hearne,P,0.0,0.0,0.0,0.0,0.0,18.0,1.0
seth-gudeman,Seth Gudeman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tim-schoch,Tim Schoch,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
travis-carpenter,Travis Carpenter,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trey-dynes,Trey Dynes,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trip-adams,Trip Adams,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tyler-barrett,Tyler Barrett,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wesley-groth,Wesley Groth,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
will-frolich,Will Frolich,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xavier-payne,Xavier Payne,P,5.0,0.0,0.0,1.0,3.0,54.0,202.0
zach-kieffer,Zach Kieffer,P,0.0,0.0,0.0,0.0,1.0,19.0,0.0
