player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
andres-jakobson,Andres Jakobson,,1.0,1.0,0.0,7.0,4.0
erkki-lill,Erkki Lill,,1.0,1.0,0.0,7.0,4.0
iiro-sipola,Iiro Sipola,,0.0,1.0,1.0,4.0,7.0
jaanus-lindre,Jaanus Lindre,,1.0,1.0,0.0,7.0,4.0
jani-sullanmaa,Jani Sullanmaa,,0.0,1.0,1.0,4.0,7.0
kalle-kiiskinen,Kalle Kiiskinen,,0.0,1.0,1.0,4.0,7.0
olari-kalvik,Olari Kalvik,,1.0,1.0,0.0,7.0,4.0
paavo-kuosmanen,Paavo Kuosmanen,,0.0,1.0,1.0,4.0,7.0
siim-sein,Siim Sein,,1.0,1.0,0.0,7.0,4.0
teemu-salo,Teemu Salo,,0.0,1.0,1.0,4.0,7.0
