player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-mahata,A Mahata,,,,,,,,12.0,0.0,0.0,12.0,0.0,1.0,,1.0
ak-sah,AK Sah,,10.0,1.0,0.0,2.0,7.0,0.0,18.0,0.0,0.0,22.0,0.0,1.0,1.0,1.0
aasif-sheikh,Aasif Sheikh,,17.0,2.0,0.0,3.0,20.0,1.0,,,,,,,,1.0
abhishesh-gautam,Abhishesh Gautam,,,,,,,,18.0,0.0,0.0,21.0,0.0,0.0,,1.0
d-nath,D Nath,,13.0,0.0,1.0,7.0,15.0,1.0,,,,,,,,1.0
djm-short,DJM Short,,24.0,1.0,0.0,3.0,30.0,2.0,,,,,,,1.0,1.0
jj-smit,JJ Smit,,19.0,1.0,0.0,6.0,21.0,1.0,18.0,0.0,0.0,20.0,1.0,0.0,,1.0
jn-loftie-eaton,JN Loftie-Eaton,,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,1.0
mmms-cooray,MMMS Cooray,,38.0,2.0,1.0,4.0,45.0,1.0,24.0,0.0,0.0,25.0,3.0,0.0,,1.0
maaz-sadaqat,Maaz Sadaqat,,5.0,0.0,0.0,1.0,6.0,1.0,24.0,0.0,0.0,27.0,0.0,0.0,,1.0
mayan-yadav,Mayan Yadav,,23.0,1.0,1.0,8.0,27.0,1.0,6.0,0.0,0.0,3.0,2.0,0.0,,1.0
n-dickwella,N Dickwella,,20.0,0.0,0.0,4.0,17.0,0.0,,,,,,,1.0,1.0
r-trumpelmann,R Trumpelmann,,5.0,0.0,1.0,8.0,6.0,0.0,24.0,0.0,0.0,37.0,1.0,1.0,1.0,1.0
rk-paudel,RK Paudel,,32.0,2.0,0.0,2.0,34.0,1.0,12.0,0.0,0.0,15.0,2.0,0.0,,1.0
s-jora,S Jora,,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
s-kansakar,S Kansakar,,15.0,0.0,0.0,5.0,11.0,0.0,,,,,,,,1.0
s-maharjan,S Maharjan,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
s-malla,S Malla,,,,,,,,24.0,0.0,0.0,20.0,2.0,0.0,,1.0
sp-krishnamurthi,SP Krishnamurthi,,11.0,0.0,0.0,6.0,14.0,1.0,19.0,0.0,0.0,25.0,1.0,0.0,,1.0
sachin-bhatt,Sachin Bhatt,,,,,,,,12.0,0.0,0.0,18.0,0.0,2.0,,1.0
tr-bhandari,TR Bhandari,,,,,,,,24.0,0.0,0.0,18.0,0.0,0.0,,1.0
