player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alexa-newfield,Alexa Newfield,AM,2.0,1.4183,21.4065,6.3377,2.0,,,0.9386,,4.0,,12.0,724.0,0.5848,277.0,-13.1512,-4.7477,1.0566,,16.0,,7.0,0.5817,1.0614,,0.9735,1.6431,0.6323,0.7082
amy-rodriguez,Amy Rodriguez,ST,0.0,-0.3825,16.8226,-2.7732,1.0,,,0.0328,,1.0,,1.0,59.0,0.7692,13.0,-0.4402,-3.3862,0.1514,,3.0,,3.0,0.3825,0.9672,,0.146,1.3497,0.8031,0.299
becca-moros,Becca Moros,FB,0.0,-0.3069,17.3857,7.0832,0.0,,,-0.1493,,0.0,,8.0,1672.0,0.7327,954.0,11.9129,1.2487,0.0,,4.0,,1.0,0.3069,0.1493,,0.0069,0.4562,0.7202,0.1505
becky-sauerbrunn,Becky Sauerbrunn,CB,2.0,1.3835,22.0236,9.0307,1.0,,,0.6808,,3.0,,12.0,2148.0,0.8089,1188.0,34.0803,2.8687,0.1386,,8.0,,2.0,0.6165,0.3192,,0.1393,0.9357,0.7802,0.2638
brittany-kolmel,Brittany Kolmel,FB,0.0,-1.3706,20.1077,7.7902,0.0,,,-0.3864,,0.0,,16.0,2145.0,0.7348,1154.0,20.9464,1.8151,0.0,,10.0,,1.0,1.3706,0.3864,,-0.3373,1.757,0.7167,0.3285
brittany-ratcliffe,Brittany Ratcliffe,W,2.0,0.7707,16.1569,0.6675,1.0,,,0.0216,,3.0,,11.0,1193.0,0.6898,274.0,-6.0672,-2.2143,0.5906,,21.0,,7.0,1.2293,0.9784,,0.5373,2.2077,0.7119,0.7257
caroline-flynn,Caroline Flynn,W,0.0,0.0,18.7165,5.3278,0.0,,,-0.0783,,0.0,,0.0,196.0,0.5926,81.0,-5.6853,-7.0189,0.0,,3.0,,2.0,0.0,0.0783,,0.0022,0.0783,0.6628,0.0121
christina-gibbons,Christina Gibbons,FB,3.0,1.9783,19.4324,6.3854,1.0,,,0.5554,,4.0,,16.0,2258.0,0.737,1099.0,-9.2955,-0.8458,0.2263,,13.0,,2.0,1.0217,0.4446,,0.2758,1.4663,0.7455,0.2815
desiree-scott,Desiree Scott,DM,2.0,1.0999,17.4909,4.5263,0.0,,,-0.1741,,2.0,,8.0,1957.0,0.8235,1031.0,24.3209,2.359,0.0,,7.0,,4.0,0.9001,0.1741,,0.8206,1.0741,0.7999,0.1328
erika-tymrak,Erika Tymrak,W,1.0,0.2566,19.106,0.729,2.0,,,0.5202,,3.0,,7.0,437.0,0.6714,140.0,-2.3179,-1.6556,3.1996,,8.0,,4.0,0.7434,1.4798,,0.3384,2.2232,0.688,1.7158
katie-bowen,Katie Bowen,FB,1.0,0.1971,15.6986,0.97,2.0,,,0.6673,,3.0,,8.0,1148.0,0.7143,448.0,-6.5812,-1.469,0.852,,15.0,,5.0,0.8029,1.3327,,-0.4519,2.1356,0.729,0.8523
loeau-labonta,Lo'eau LaBonta,CM,2.0,0.0041,18.1516,5.3971,2.0,,,0.3559,,4.0,,20.0,1845.0,0.7258,817.0,-5.9203,-0.7246,0.9788,,30.0,,6.0,1.9959,1.6441,,-0.2865,3.64,0.7331,0.8646
maegan-kelly,Maegan Kelly,W,1.0,0.4488,17.7093,7.5384,5.0,,,1.9795,,6.0,,5.0,755.0,0.5343,204.0,-14.5683,-7.1413,3.6662,,30.0,,14.0,0.5512,3.0205,,0.4619,3.5717,0.6057,2.3176
nicole-barnhart,Nicole Barnhart,GK,0.0,-0.0321,33.7092,25.1571,0.0,31.0,2.2671,0.0,1.0789,0.0,0.0916,1.0,2339.0,0.6917,824.0,-2.8439,-0.3451,0.0,95.0,0.0,131.0,0.0,0.0321,0.0,28.7329,0.0,0.0321,0.6952,0.0
shea-groom,Shea Groom,CM,5.0,1.4686,16.2995,1.083,5.0,,,-0.6756,,10.0,,26.0,1888.0,0.6427,543.0,-13.2427,-2.4388,1.5163,,51.0,,17.0,3.5314,5.6756,,-0.4357,9.207,0.6671,2.96
sydney-leroux,Sydney Leroux,ST,1.0,-0.7033,15.1389,-0.4995,6.0,,,0.6373,,7.0,,26.0,2159.0,0.663,635.0,-24.8279,-3.9099,2.6363,,63.0,,25.0,1.7033,5.3627,,1.1457,7.066,0.7021,3.0738
sydney-miramontez,Sydney Miramontez,FB,1.0,0.7352,25.0658,11.0537,0.0,,,-0.0446,,1.0,,7.0,480.0,0.6721,247.0,-1.8128,-0.7339,0.0,,1.0,,1.0,0.2648,0.0446,,0.0386,0.3094,0.6794,0.0189
yael-averbuch,Yael Averbuch,CB,1.0,-0.373,23.3988,12.3239,1.0,,,0.109,,2.0,,17.0,2214.0,0.7868,1299.0,57.5144,4.4276,1.1334,,18.0,,1.0,1.373,0.891,,-0.7529,2.264,0.7425,0.6525
