player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
ak-sah,AK Sah,,19.0,2.0,0.0,1.0,10.0,0.0,,,,,,,1.0
aasif-sheikh,Aasif Sheikh,,14.0,2.0,1.0,2.0,9.0,0.0,,,,,,,1.0
bj-currie,BJ Currie,,,,,,,,18.0,0.0,0.0,16.0,1.0,3.0,1.0
bj-mcmullen,BJ McMullen,,,,,,,,18.0,0.0,0.0,10.0,0.0,0.0,1.0
k-bhurtel,K Bhurtel,,3.0,0.0,1.0,3.0,0.0,0.0,,,,,,,1.0
