player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alyssa-thomas,Alyssa Thomas,F,10.0,,8.0,,,,0.385,13.0,5.0,1.0,,1.0,,31.916666666666668,4.0,21.0,10.0,12.0,1.0,2.0
brianna-turner,Brianna Turner,,1.0,2.0,4.0,,,,,2.0,,,,2.0,,33.833333333333336,2.0,-22.0,,6.0,2.0,1.0
brionna-jones,Brionna Jones,,,,1.0,,,,0.625,8.0,5.0,5.0,0.25,4.0,1.0,18.2,2.0,12.0,11.0,3.0,1.0,
courtney-williams,Courtney Williams,G,1.0,1.0,3.0,,2.0,,0.364,11.0,4.0,1.0,1.0,4.0,4.0,30.116666666666667,1.0,21.0,12.0,4.0,,
dewanna-bonner,DeWanna Bonner,,2.0,,2.0,0.333,3.0,1.0,0.455,11.0,5.0,,1.0,1.0,1.0,22.966666666666665,3.0,10.0,12.0,5.0,1.0,
dijonai-carrington,DiJonai Carrington,,1.0,,4.0,,2.0,,0.571,7.0,4.0,2.0,0.8,5.0,4.0,20.9,,17.0,12.0,4.0,1.0,2.0
diana-taurasi,Diana Taurasi,,1.0,,5.0,,4.0,,,6.0,,1.0,,,,11.333333333333334,,1.0,,5.0,,4.0
jennie-simms,Jennie Simms,,,,3.0,,1.0,,0.333,6.0,2.0,2.0,0.75,4.0,3.0,19.216666666666665,1.0,-22.0,7.0,4.0,1.0,4.0
jonquel-jones,Jonquel Jones,,3.0,2.0,7.0,0.4,5.0,2.0,0.444,9.0,4.0,2.0,,,,25.983333333333334,3.0,15.0,10.0,10.0,,3.0
joyner-holmes,Joyner Holmes,,,,1.0,,1.0,,,3.0,,,,,,6.3,,2.0,,1.0,,1.0
kaela-davis,Kaela Davis,,,,1.0,1.0,1.0,1.0,0.8,5.0,4.0,1.0,0.5,2.0,1.0,6.916666666666667,1.0,-5.0,10.0,2.0,,1.0
kiana-williams,Kiana Williams,,,,,,,,,,,,,,,2.8333333333333335,,-1.0,,,,
megan-gustafson,Megan Gustafson,,1.0,1.0,1.0,0.5,2.0,1.0,0.5,6.0,3.0,3.0,,,,16.983333333333334,3.0,-11.0,7.0,4.0,2.0,3.0
natisha-hiedeman,Natisha Hiedeman,G,4.0,,2.0,0.667,6.0,4.0,0.667,9.0,6.0,1.0,,,,24.033333333333335,1.0,15.0,16.0,3.0,1.0,1.0
nia-clouden,Nia Clouden,,3.0,,2.0,,1.0,,0.333,3.0,1.0,4.0,1.0,2.0,2.0,16.75,,8.0,4.0,2.0,,2.0
reshanda-gray,Reshanda Gray,,,,3.0,,1.0,,,1.0,,3.0,,,,10.8,,-2.0,,3.0,,1.0
sam-thomas,Sam Thomas,,,,,,,,,,,1.0,,,,3.6166666666666667,,2.0,,,,
shey-peddy,Shey Peddy,,4.0,,3.0,0.25,4.0,1.0,0.444,9.0,4.0,1.0,,,,30.683333333333334,1.0,-15.0,9.0,4.0,1.0,
skylar-diggins,Skylar Diggins,G,4.0,1.0,2.0,,5.0,,0.333,15.0,5.0,4.0,1.0,5.0,5.0,31.316666666666666,,-24.0,15.0,2.0,,2.0
sophie-cunningham,Sophie Cunningham,,2.0,2.0,2.0,0.333,9.0,3.0,0.357,14.0,5.0,3.0,0.667,3.0,2.0,35.3,1.0,-22.0,15.0,3.0,1.0,2.0
