player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,,,,0.0,101.0,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,,0.0,36.0,3.0,,,
cody-fajardo,Cody FAJARDO,QB,,1.0,,,0.0,307.0,,,,,1.0,36.0,
dalton-schoen,Dalton SCHOEN,WR,,,,,,,,1.0,125.0,4.0,,,
james-tuck,James Tuck,FB,,,,,,,,0.0,27.0,3.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,0.0,34.0,3.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,110.0,3.0,0.0,3.0,
kienan-lafrance,Kienan LaFrance,RB,,,,,,,,0.0,14.0,3.0,0.0,24.0,
kyran-moore,Kyran Moore,WR,,,,,,,,0.0,76.0,10.0,,,
marc-liegghio,Marc LIEGGHIO,K,22.0,,,0.0,,,,,,,,,
mason-fine,Mason Fine,QB,,1.0,,,0.0,25.0,,,,,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,2.0,94.0,5.0,0.0,21.0,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,1.0,41.0,2.0,0.0,0.0,
ssk-dst,SSK DST,DST,,,0.0,,,,31.0,,,,,,0.0
ssk-qb,SSK QB,QB,,2.0,,,0.0,409.0,,,,,,,
shaq-evans,Shaq Evans,WR,,,,,,,,0.0,10.0,1.0,,,
tevin-jones,Tevin JONES,WR,,,,,,,,0.0,16.0,1.0,,,
wpg-dst,WPG DST,DST,,,2.0,,,,13.0,,,,,,0.0
wpg-qb,WPG QB,QB,,1.0,,,1.0,258.0,,,,,,,
zach-collaros,Zach COLLAROS,QB,,0.0,,,4.0,296.0,,,,,,,
