player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
jaylon-tucker,Jaylon Tucker,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,2.0,,
jeremiah-taylor,Jeremiah Taylor,WR,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
joe-golden,Joe Golden,,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
joe-powell,Joe Powell,DB/LB/SAF,0.0,,3.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
jordan-washington,Jordan Washington,,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,7.0
joshua-cooper,Joshua Cooper,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jovohn-tucker,Jovohn Tucker,WR,,,,,,,,,,,,,,,4.0,,,,,25.0,0.0,100.0,,,,,,,,,,,14.0,0.0,0.0,0.0,2.0,85.0,6.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,-2.0,,
karonce-higgins,KARONCE HIGGINS,WR,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
kyrin-beachem,Kyrin Beachem,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,16.0,0.0,16.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,7.0
lance-desorbo,Lance Desorbo,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
lonnie-bickham-iii,Lonnie Bickham III,RB,2.0,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0
mike-lee,Mike Lee,DB,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
noah-buttiglieri,Noah Buttiglieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,3.0,0.0,0.0,7.0,,
robert-robinson,Robert Robinson,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
rudy-johnson,Rudy Johnson,QB,,406.0,,,,,,,,,,,,4.0,,,,,,,,,32.0,13.0,0.0,13.0,0.0,50.0,0.0,3.0,175.0,0.0,,,,,,,,,3.0,0.0,0.0,4.0,0.0,0.0,10.0,,
shijuan-rogers,Shijuan Rogers,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
shiloh-flanagan,Shiloh Flanagan,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,1.0,50.0,5.0,,,,,,,,,0.0,2.0
sidney-houston-jr,Sidney Houston Jr.,DL,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
tajae-brooks,Tajae Brooks,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,1.0,23.0,2.0,,,,,,,,,,
tyler-kennedy,Tyler Kennedy,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,3.0,,,,,29.0,0.0,89.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,1.0
vincent-strange-jr,Vincent Strange Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,1.0,67.0,5.0,,,,,,,,,,
zackary-ninekirk,Zackary Ninekirk,DE,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
