player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alissa-pili,Alissa Pili,,,,,,1.0,,,1.0,,,0.5,2.0,1.0,2.966666666666667,,6.0,1.0,,,
azura-stevens-2,Azura Stevens,,3.0,1.0,5.0,0.333,3.0,1.0,0.25,4.0,1.0,1.0,0.5,2.0,1.0,19.65,1.0,-3.0,4.0,6.0,,3.0
brian-cameron,Brian Cameron,F/P,,1.0,1.0,0.25,4.0,1.0,0.4,5.0,2.0,2.0,,,,16.433333333333334,1.0,-15.0,5.0,2.0,,1.0
carla-leite,Carla Leite,,1.0,,2.0,1.0,1.0,1.0,0.429,7.0,3.0,2.0,0.667,3.0,2.0,15.3,1.0,9.0,9.0,3.0,,1.0
cecilia-zandalasini,Cecilia Zandalasini,,3.0,2.0,2.0,0.667,6.0,4.0,0.714,7.0,5.0,3.0,,,,32.93333333333333,,13.0,14.0,2.0,2.0,
dearica-hamby,Dearica Hamby,F,1.0,,2.0,1.0,1.0,1.0,0.625,8.0,5.0,3.0,1.0,4.0,4.0,26.633333333333333,1.0,-10.0,15.0,3.0,1.0,2.0
iliana-rupert,Iliana Rupert,,2.0,,1.0,0.167,6.0,1.0,0.167,6.0,1.0,3.0,0.5,2.0,1.0,13.116666666666667,,4.0,4.0,1.0,,
janelle-salaa14n,Janelle SalaÃ¼n,,1.0,,8.0,0.375,8.0,3.0,0.444,9.0,4.0,1.0,,,,32.05,,13.0,11.0,8.0,2.0,1.0
julie-allemand,Julie Allemand,,3.0,,1.0,0.286,7.0,2.0,0.4,10.0,4.0,,,,,30.0,1.0,-18.0,10.0,2.0,1.0,1.0
julie-vanloo,Julie Vanloo,,2.0,,4.0,,4.0,,0.2,5.0,1.0,2.0,,,,13.416666666666666,,4.0,2.0,4.0,2.0,
kaila-charles,Kaila Charles,,,,4.0,,1.0,,0.333,3.0,1.0,,,,,13.45,,4.0,2.0,4.0,,2.0
kaitlyn-chen,Kaitlyn Chen,,,,,,,,,,,,,,,1.5666666666666667,,-4.0,,,,1.0
kate-martin,Kate Martin,W,,,,,2.0,,,2.0,,1.0,,,,1.5666666666666667,,-4.0,,,,
kelsey-plum,Kelsey Plum,G,4.0,,4.0,,4.0,,0.111,9.0,1.0,3.0,1.0,2.0,2.0,33.61666666666667,,-18.0,4.0,4.0,,1.0
laeticia-amihere,Laeticia Amihere,,,,,,,,,,,,,,,1.5666666666666667,1.0,-4.0,,1.0,,1.0
rae-burrell,Rae Burrell,W,,,3.0,0.2,5.0,1.0,0.333,9.0,3.0,1.0,0.75,4.0,3.0,22.433333333333334,,-8.0,10.0,3.0,,2.0
rickea-jackson,Rickea Jackson,W,2.0,,5.0,0.4,5.0,2.0,0.3,10.0,3.0,2.0,,,,28.916666666666668,1.0,-15.0,8.0,6.0,2.0,2.0
sania-feagin,Sania Feagin,,,,1.0,,,,,,,,,,,2.966666666666667,,6.0,,1.0,,
sarah-ashlee-barker,Sarah Ashlee Barker,,,,,,,,,,,,,,,2.966666666666667,,6.0,,,,
temi-fagbenle-2,Temi Fagbenle,,2.0,,5.0,,1.0,,0.5,8.0,4.0,2.0,,,,25.316666666666666,1.0,13.0,8.0,6.0,,3.0
tiffany-hayes,Tiffany Hayes,G,6.0,,6.0,,4.0,,0.4,10.0,4.0,1.0,,2.0,,29.0,1.0,7.0,8.0,7.0,1.0,3.0
veronica-burton,Veronica Burton,G,5.0,1.0,3.0,0.6,5.0,3.0,0.556,9.0,5.0,,1.0,3.0,3.0,34.13333333333333,2.0,14.0,16.0,5.0,,1.0
