player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
aleksandrs-baranovskis,Aleksandrs Baranovskis,,0.0,1.0,1.0,2.0,14.0
allan-chaves,Allan Chaves,,1.0,1.0,0.0,14.0,2.0
arnis-veidemanis,Arnis Veidemanis,,0.0,1.0,1.0,2.0,14.0
benjamin-silva,Benjamin Silva,,1.0,1.0,0.0,14.0,2.0
chris-ribau,Chris Ribau,,1.0,1.0,0.0,14.0,2.0
eric-fenech,Eric Fenech,,1.0,1.0,0.0,14.0,2.0
janis-klive,Janis Klive,,0.0,1.0,1.0,2.0,14.0
rihards-jeske,Rihards Jeske,,0.0,1.0,1.0,2.0,14.0
roberts-buncis,Roberts Buncis,,0.0,1.0,1.0,2.0,14.0
william-barbosa,William Barbosa,,1.0,1.0,0.0,14.0,2.0
