player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alanna-smith,Alanna Smith,F,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,0.5,4.0,2.0,25.883333333333333,,7.0,7.0,3.0,,3.0
alissa-pili,Alissa Pili,,,,,,,,,,,,,,,0.3333333333333333,,,,,,
alyssa-thomas,Alyssa Thomas,F,7.0,,5.0,,,,0.5,10.0,5.0,1.0,0.6,5.0,3.0,39.666666666666664,4.0,-9.0,13.0,9.0,,4.0
astou-ndour-fall,Astou Ndour-Fall,,,,,,,,,,,,,,,0.3333333333333333,,,,,,
bridget-carleton,Bridget Carleton,,,2.0,4.0,0.25,4.0,1.0,0.5,8.0,4.0,4.0,1.0,3.0,3.0,33.11666666666667,2.0,7.0,12.0,6.0,,
brionna-jones,Brionna Jones,,5.0,,,,1.0,,0.615,13.0,8.0,4.0,1.0,5.0,5.0,29.85,4.0,-3.0,21.0,4.0,,2.0
caitlin-bickle,Caitlin Bickle,,,,,,,,,,,,,,,0.3333333333333333,,,,,,
cecilia-zandalasini,Cecilia Zandalasini,,,,1.0,0.5,2.0,1.0,0.667,3.0,2.0,2.0,,,,9.716666666666667,,-2.0,5.0,1.0,,1.0
courtney-williams,Courtney Williams,G,8.0,1.0,1.0,,,,0.7,10.0,7.0,,1.0,2.0,2.0,32.46666666666667,,9.0,16.0,1.0,,3.0
dewanna-bonner,DeWanna Bonner,,1.0,,6.0,0.5,4.0,2.0,0.444,9.0,4.0,2.0,0.857,7.0,6.0,35.833333333333336,2.0,-8.0,16.0,8.0,1.0,
dijonai-carrington,DiJonai Carrington,,2.0,,3.0,,2.0,,0.4,15.0,6.0,2.0,0.333,3.0,1.0,33.416666666666664,2.0,-9.0,13.0,5.0,2.0,1.0
diamond-miller,Diamond Miller,,,,,,,,,,,,,,,0.3333333333333333,,,,,,
dorka-juhasz,Dorka JuhÃ¡sz,,2.0,,,,,,1.0,2.0,2.0,2.0,0.5,2.0,1.0,9.683333333333334,2.0,-2.0,5.0,2.0,,
kayla-mcbride,Kayla McBride,,5.0,,1.0,0.333,6.0,2.0,0.385,13.0,5.0,,1.0,1.0,1.0,36.833333333333336,,13.0,13.0,1.0,2.0,
marina-mabrey,Marina Mabrey,W,4.0,1.0,4.0,0.091,11.0,1.0,0.3,20.0,6.0,3.0,1.0,1.0,1.0,35.93333333333333,1.0,-11.0,14.0,5.0,,1.0
myisha-hines-allen,Myisha Hines-Allen,,3.0,,4.0,,,,0.5,2.0,1.0,,,,,11.1,,2.0,2.0,4.0,,1.0
napheesa-collier,Napheesa Collier,F,3.0,1.0,9.0,,1.0,,0.579,19.0,11.0,2.0,0.8,5.0,4.0,33.0,2.0,11.0,26.0,11.0,2.0,1.0
natisha-hiedeman,Natisha Hiedeman,G,,,,,1.0,,0.5,2.0,1.0,3.0,1.0,2.0,2.0,7.533333333333333,,,4.0,,1.0,1.0
olivia-nelson-ododa,Olivia Nelson-Ododa,,,,2.0,,,,,1.0,,1.0,,,,8.716666666666667,,-5.0,,2.0,,1.0
tyasha-harris,Tyasha Harris,,,,,,,,,1.0,,,,,,5.5,,1.0,,,,1.0
veronica-burton,Veronica Burton,G,2.0,,,,2.0,,0.25,4.0,1.0,2.0,1.0,2.0,2.0,10.416666666666666,,-1.0,4.0,,,1.0
