player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ante-litre,Ante Litre,RB,,,,,,,,0.0,4.0,1.0,0.0,7.0,
bailey-feltmate,Bailey Feltmate,LB,,,,,,,,0.0,5.0,1.0,,,
bo-levi-mitchell,Bo Levi Mitchell,QB,,,0.0,,2.0,247.0,,,,,0.0,4.0,
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,44.0,5.0,0.0,4.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,4.0,1.0,,,
dru-brown,Dru BROWN,QB,,,0.0,,1.0,265.0,,,,,0.0,12.0,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,1.0,2.0,
greg-bell,Greg Bell,RB,,,,,,,,0.0,40.0,7.0,0.0,56.0,
ham-dst,HAM DST,DST,,,,2.0,,,17.0,,,,,,2.0
ham-k,HAM K,K,1.0,102.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,0.0,,2.0,322.0,,,,,0.0,9.0,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,90.0,7.0,,,
justin-hardy,Justin HARDY,WR,,,,,,,,1.0,74.0,5.0,0.0,1.0,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,16.0,3.0,,,
lewis-ward,Lewis Ward,K,,158.0,,,,,,,,,,,
luther-hakunavanhu,Luther HAKUNAVANHU,WR,,,,,,,,0.0,8.0,1.0,,,
marc-liegghio,Marc LIEGGHIO,K,1.0,102.0,,,,,,,,,,,
ott-dst,OTT DST,DST,,,,1.0,,,29.0,,,,,,3.0
ott-k,OTT K,K,,158.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,0.0,,1.0,265.0,,,,,1.0,14.0,
ryquell-armstead,Ryquell Armstead,RB,,,,,,,,0.0,53.0,6.0,0.0,51.0,
shemar-bridges,Shemar BRIDGES,WR,,,,,,,,1.0,39.0,6.0,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,0.0,55.0,5.0,,,
taylor-powell,Taylor POWELL,QB,,,0.0,,0.0,3.0,,,,,,,
tim-white,Tim WHITE,WR,,,,,,,,1.0,118.0,8.0,0.0,2.0,
