player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
hergy-mayala,Hergy Mayala,WR,,,,,,,,,,,,,,,,22.0,3.0,3.0,,,20.0,,,,,,,,,,,,,,,,,,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,,,,,,,,,10.0,1.0,2.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,
jeawon-taylor,Jeawon Taylor,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,,,,,,11.0,1.0,1.0,,8.0,11.0,,,,,,3.0,4.0,,11.0,,,,,,,,,,
joe-zema,Joe Zema,DB,,,,,,,,,,,,,,,,,,,,,,54.0,5.0,4.0,18.0,239.0,,,,,,,,,,,,,,
kai-locksley,Kai Locksley,QB,,,,,,,,1.0,,,,,,,,10.0,4.0,5.0,,11.0,36.0,,,,,,6.0,,2.0,10.0,,12.0,2.0,2.0,,,,,,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,,,,,,,,,42.0,2.0,4.0,,38.0,51.0,,,,,,,,,,,,,,,,,,,
kenny-lawler,Kenny Lawler,WR,,,,,,,,,,,,,,,,20.0,7.0,13.0,1.0,23.0,92.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
makana-henry,Makana Henry,DB/DL,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malik-sonnier,Malik Sonnier,DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malik-tyne,Malik Tyne,DB/DL/LB,,,1.0,2.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marc-antoine-dequoy,Marc-Antoine Dequoy,DB,1.0,50.0,,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matt-mengel,Matt Mengel,K,,,,,,,,,,,,,,,,,,,,,,70.0,4.0,4.0,58.0,270.0,,,,,,,,,,,,,,
micah-awe,Micah Awe,LB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
michael-wakefield,Michael Wakefield,DB/DL,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mike-jones,Mike Jones,RB/WR,,,,1.0,1.0,,,,,,,,,,,17.0,1.0,3.0,,,17.0,,,,,,,,,,,,,,,,,,,
mike-moore,Mike Moore,DB/DL,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
najee-murray,Najee Murray,CB/DB/LB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nick-usher,Nick Usher,DB/DL,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggie-white,Reggie White,WR,,,,2.0,2.0,,,,,,,,,,,22.0,4.0,4.0,,23.0,56.0,,,,,,,,,,,,,,,,,,,
rodney-randle,Rodney Randle,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scott-hutter,Scott Hutter,DB,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sergio-castillo,Sergio CASTILLO,K,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,1.0,30.0,64.0,,,,,,8.0,,,3.0,2.0,46.0,8.0,3.0,2.0
sherman-badie,Sherman Badie,RB/WR,,,,,,,,,,,,,,,,5.0,2.0,3.0,,2.0,2.0,,,,,,10.0,9.0,1.0,39.0,,6.0,1.0,1.0,,,,,,
taylor-cornelius,Taylor Cornelius,QB,,,,1.0,1.0,,,31.0,19.0,1.0,38.0,,,1.0,230.0,,,,,,,,,,,,4.0,8.0,,20.0,,,,,,,,,,
tre-watson,Tre Watson,DB/LB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treston-decoud,Treston Decoud,CB/DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trevor-harris,Trevor HARRIS,QB,,,,1.0,1.0,,,26.0,19.0,2.0,42.0,5.0,1.0,2.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,
tyrell-richards,Tyrell Richards,LB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyrice-beverette,Tyrice Beverette,LB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,,,,,,,,,,1.0,1.0,1.0,6.0,6.0,27.0,1.0,,,27.0,,,,,1.0,6.0,,1.0,,,,,,
walter-fletcher,Walter FLETCHER,RB,,,,,,,,,,,,,,,,9.0,1.0,2.0,,9.0,9.0,,,,,,7.0,42.0,,64.0,,,,,,,,,,
wes-sutton,Wes Sutton,DB,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
