player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
g-newton,G Newton,,,,,,,,3.0,0.0,0.0,9.0,0.0,0.0,1.0
j-butler,J Butler,,4.0,2.0,1.0,2.0,10.0,0.0,,,,,,,1.0
lj-barker,LJ Barker,,5.0,4.0,1.0,1.0,17.0,0.0,,,,,,,1.0
mj-ansell,MJ Ansell,,,,,,,,6.0,0.0,0.0,18.0,0.0,0.0,1.0
