player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
al-amin-hossain,Al-Amin Hossain,,,,,,,,24.0,0.0,0.0,29.0,1.0,1.0,,1.0
anamul-haque,Anamul Haque,,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
asif-ali,Asif Ali,,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
dj-malan,DJ Malan,,17.0,0.0,0.0,4.0,9.0,0.0,,,,,,,1.0,1.0
hasan-mahmud,Hasan Mahmud,,,,,,,,18.0,0.0,0.0,34.0,0.0,1.0,,1.0
jaker-ali,Jaker Ali,,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,1.0,1.0
mahedi-hasan,Mahedi Hasan,,29.0,2.0,0.0,3.0,59.0,7.0,24.0,0.0,0.0,9.0,2.0,2.0,,1.0
mahidul-islam-ankon,Mahidul Islam Ankon,,,,,,,,,,,,,,1.0,1.0
mashrafe-mortaza,Mashrafe Mortaza,,,,,,,,18.0,0.0,1.0,21.0,0.0,0.0,,1.0
mominul-haque,Mominul Haque,,26.0,1.0,1.0,6.0,28.0,0.0,,,,,,,,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,,,,,,,24.0,1.0,0.0,22.0,2.0,2.0,,1.0
pbb-rajapaksa,PBB Rajapaksa,,65.0,4.0,1.0,1.0,96.0,7.0,,,,,,,,1.0
robiul-islam-robi,Robiul Islam Robi,,,,,,,,24.0,0.0,0.0,44.0,1.0,0.0,,1.0
sabbir-rahman,Sabbir Rahman,,7.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
shadab-khan,Shadab Khan,,,,,,,,24.0,0.0,0.0,32.0,1.0,1.0,,1.0
shahid-afridi,Shahid Afridi,,16.0,1.0,1.0,7.0,26.0,2.0,12.0,0.0,0.0,23.0,0.0,0.0,,1.0
shuvagata-hom,Shuvagata Hom,,,,,,,,,,,,,,1.0,1.0
soumya-sarkar,Soumya Sarkar,,6.0,2.0,0.0,2.0,10.0,0.0,23.0,0.0,0.0,29.0,1.0,1.0,1.0,1.0
sumon-khan,Sumon Khan,,,,,,,,24.0,0.0,0.0,34.0,0.0,3.0,,1.0
tamim-iqbal,Tamim Iqbal,,40.0,4.0,0.0,1.0,34.0,0.0,,,,,,,,1.0
wahab-riaz,Wahab Riaz,,,,,,,,24.0,0.0,1.0,32.0,0.0,0.0,,1.0
yasir-ali-chowdhury,Yasir Ali Chowdhury,,27.0,2.0,1.0,5.0,30.0,0.0,,,,,,,,1.0
