player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
aj-finch,AJ Finch,,41.0,4.0,0.0,3.0,44.0,0.0,,,,,,,1.0,1.0
bj-dwarshuis,BJ Dwarshuis,,,,,,,,23.0,0.0,0.0,47.0,2.0,1.0,,1.0
cj-boyce,CJ Boyce,,10.0,1.0,0.0,8.0,11.0,0.0,24.0,0.0,1.0,33.0,2.0,0.0,,1.0
cl-white,CL White,,17.0,4.0,0.0,4.0,29.0,1.0,,,,,,,,1.0
cp-tremain,CP Tremain,,,,,,,,18.0,0.0,0.0,26.0,0.0,0.0,,1.0
dp-hughes,DP Hughes,,32.0,4.0,0.0,2.0,52.0,2.0,,,,,,,,1.0
dt-christian,DT Christian,,14.0,0.0,1.0,7.0,31.0,3.0,24.0,0.0,0.0,39.0,0.0,0.0,,1.0
hf-gurney,HF Gurney,,,,,,,,24.0,0.0,0.0,36.0,1.0,0.0,,1.0
j-edwards,J Edwards,,,,,,,,,,,,,,1.0,1.0
jc-silk,JC Silk,,7.0,1.0,1.0,5.0,17.0,1.0,,,,,,,,1.0
jm-vince,JM Vince,,24.0,4.0,0.0,3.0,28.0,0.0,,,,,,,,1.0
jr-philippe,JR Philippe,,31.0,7.0,0.0,1.0,52.0,1.0,,,,,,,1.0,1.0
kw-richardson,KW Richardson,,3.0,2.0,1.0,9.0,9.0,0.0,24.0,0.0,0.0,40.0,0.0,0.0,,1.0
mc-henriques,MC Henriques,,27.0,2.0,1.0,4.0,28.0,0.0,6.0,0.0,0.0,9.0,1.0,1.0,,1.0
ms-harris,MS Harris,,4.0,1.0,0.0,1.0,4.0,0.0,,,,,,,1.0,1.0
mw-edwards,MW Edwards,,,,,,,,24.0,0.0,0.0,34.0,1.0,1.0,,1.0
mw-harvey,MW Harvey,,3.0,0.0,0.0,5.0,2.0,0.0,,,,,,,,1.0
nm-lyon,NM Lyon,,,,,,,,18.0,0.0,0.0,24.0,0.0,0.0,,1.0
sa-abbott,SA Abbott,,,,,,,,24.0,0.0,0.0,47.0,1.0,0.0,1.0,1.0
sb-harper,SB Harper,,17.0,3.0,0.0,2.0,36.0,3.0,,,,,,,,1.0
snj-okeefe,SNJ O'Keefe,,,,,,,,24.0,0.0,0.0,22.0,2.0,0.0,,1.0
tlw-cooper,TLW Cooper,,10.0,2.0,0.0,6.0,14.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
