player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
apsari-begam,Apsari Begam,,4.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
cr-seneviratna,CR Seneviratna,,29.0,1.0,0.0,6.0,13.0,0.0,24.0,1.0,0.0,7.0,0.0,1.0,,1.0
chaya-mughal,Chaya Mughal,,9.0,0.0,0.0,2.0,3.0,0.0,,,,,,,1.0,1.0
er-oza,ER Oza,,12.0,0.0,0.0,1.0,2.0,0.0,18.0,1.0,0.0,15.0,2.0,1.0,1.0,1.0
humaira-tasneem,Humaira Tasneem,,4.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,1.0
i-barma,I Barma,,,,,,,,,,,,,,1.0,1.0
i-seneviratne,I Seneviratne,,6.0,0.0,0.0,10.0,4.0,0.0,,,,,,,,1.0
k-kunwar,K Kunwar,,,,,,,,18.0,0.0,0.0,7.0,2.0,1.0,2.0,1.0
k-shrestha,K Shrestha,,25.0,2.0,0.0,1.0,15.0,0.0,,,,,,,1.0,1.0
kkn-egodage,KKN Egodage,,5.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0
karuna-bhandari,Karuna Bhandari,,,,,,,,12.0,0.0,0.0,8.0,0.0,0.0,,1.0
n-dsouza,N D'souza,,8.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,1.0
n-sharma,N Sharma,,21.0,0.0,0.0,8.0,6.0,0.0,,,,,,,,1.0
nary-thapa,Nary Thapa,,,,,,,,21.0,1.0,0.0,6.0,4.0,1.0,,1.0
rc-belbashi,RC Belbashi,,17.0,2.0,1.0,4.0,18.0,1.0,12.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0
s-dharnidharka,S Dharnidharka,,,,,,,,2.0,0.0,0.0,4.0,0.0,0.0,,1.0
s-khadka,S Khadka,,,,,,,,12.0,0.0,0.0,6.0,2.0,3.0,,1.0
s-magar,S Magar,,,,,,,,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
s-venkataraman,S Venkataraman,,10.0,0.0,0.0,5.0,3.0,0.0,12.0,0.0,0.0,12.0,0.0,1.0,,1.0
sr-magar,SR Magar,,16.0,0.0,0.0,2.0,6.0,0.0,24.0,1.0,0.0,7.0,2.0,0.0,1.0,1.0
ucka-dona,UCKA Dona,,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,1.0
