player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aj-paterson,A.J. Paterson,CB,0.0,-0.8013,23.3842,11.4874,2.0,,,0.786,,2.0,,3.0,1737.0,0.8022,890.0,2.3779,0.2672,1.0654,,6.0,,2.0,0.8013,1.214,,0.3415,2.0153,0.7996,0.8984
amir-daley,Amir Daley,FB,4.0,2.4577,16.1388,1.8561,1.0,,,0.5687,,5.0,,7.0,911.0,0.7724,369.0,0.3566,0.0966,0.5091,,3.0,,3.0,1.5423,0.4313,,0.4294,1.9736,0.7714,0.2744
daniel-trejo,Daniel Trejo,W,0.0,-0.992,17.2688,-1.4791,3.0,,,0.4725,,3.0,,8.0,1044.0,0.772,329.0,-10.7126,-3.2561,1.0841,,15.0,,8.0,0.992,2.5275,,0.4069,3.5195,0.8046,1.5364
dawson-mccartney,Dawson McCartney,FB,1.0,0.1443,16.1719,-0.6521,2.0,,,-0.0621,,3.0,,10.0,1288.0,0.7533,523.0,-21.8193,-4.1719,0.5457,,15.0,,4.0,0.8557,2.0621,,-0.9168,2.9177,0.7951,1.1275
edwin-laszo,Edwin Laszo,DM,0.0,-0.1932,21.6502,6.1149,0.0,,,-0.228,,0.0,,5.0,1223.0,0.7834,637.0,-22.7356,-3.5692,0.0,,9.0,,0.0,0.1932,0.228,,-0.228,0.4212,0.8191,0.1815
enzo-martinez,Enzo Martinez,AM,1.0,-1.6555,21.4314,5.6823,3.0,,,-2.3615,,4.0,,23.0,2513.0,0.7157,816.0,-35.5231,-4.3533,1.8023,,40.0,,11.0,2.6555,5.3615,,-0.7885,8.017,0.7592,4.1361
ereku-temitayo,Ereku Temitayo,CB,0.0,0.0,21.5311,9.2376,0.0,,,0.0,,0.0,,0.0,34.0,0.7778,9.0,0.3095,3.4391,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7434,0.0
erik-centeno,Erik Centeno,FB,1.0,-0.6952,17.3387,-2.0125,0.0,,,-0.0454,,1.0,,7.0,434.0,0.8638,213.0,6.505,3.054,0.0,,1.0,,0.0,1.6952,0.0454,,-0.0454,1.7406,0.8333,0.0741
ethan-kos,Ethan Kos,CB,0.0,0.0,23.1444,9.741,0.0,,,-0.0982,,0.0,,0.0,223.0,0.8261,69.0,-0.5277,-0.7648,0.0,,1.0,,0.0,0.0,0.0982,,-0.0982,0.0982,0.8337,0.0693
fernando-delgado,Fernando Delgado,GK,0.0,0.0,37.3723,28.2621,0.0,19.0,2.6782,0.0,1.1641,0.0,0.186,0.0,1127.0,0.6609,348.0,-12.9098,-3.7097,0.0,21.0,0.0,43.0,0.0,0.0,0.0,16.3218,0.0,0.0,0.698,0.0
