player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ar-odedara,AR Odedara,,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
at-nidamanuru,AT Nidamanuru,,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
aamir-kaleem,Aamir Kaleem,,22.0,5.0,0.0,2.0,36.0,1.0,12.0,0.0,0.0,27.0,0.0,0.0,,1.0
bfw-de-leede,BFW de Leede,,5.0,0.0,0.0,2.0,4.0,0.0,,,,,,,2.0,1.0
cn-ackermann,CN Ackermann,,13.0,1.0,0.0,5.0,15.0,0.0,24.0,1.0,0.0,15.0,3.0,0.0,,1.0
hammad-mirza,Hammad Mirza,,18.0,1.0,0.0,4.0,23.0,1.0,,,,,,,,1.0
jatinder-singh,Jatinder Singh,,5.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,1.0
jay-odedra,Jay Odedra,,18.0,2.0,1.0,9.0,25.0,1.0,12.0,0.0,0.0,13.0,2.0,1.0,,1.0
k-klein,K Klein,,,,,,,,18.0,0.0,0.0,14.0,0.0,2.0,,1.0
mp-odowd,MP O'Dowd,,19.0,3.0,0.0,3.0,23.0,1.0,,,,,,,,1.0
mehran-khan,Mehran Khan,,14.0,0.0,0.0,7.0,3.0,0.0,24.0,0.0,0.0,34.0,1.0,0.0,1.0,1.0
muzahir-raza,Muzahir Raza,,,,,,,,24.0,0.0,0.0,35.0,1.0,3.0,,1.0
nrj-croes,NRJ Croes,,18.0,4.0,1.0,7.0,28.0,0.0,,,,,,,,1.0
re-van-der-merwe,RE van der Merwe,,,,,,,,18.0,0.0,0.0,11.0,1.0,0.0,,1.0
s-shrivastava,S Shrivastava,,,,,,,,6.0,0.0,0.0,13.0,0.0,1.0,,1.0
sa-edwards,SA Edwards,,55.0,7.0,0.0,4.0,99.0,5.0,,,,,,,2.0,1.0
sandeep-goud,Sandeep Goud,,9.0,0.0,0.0,5.0,8.0,1.0,,,,,,,,1.0
shakeel-ahmed-2,Shakeel Ahmed (2),,28.0,1.0,1.0,8.0,30.0,2.0,18.0,0.0,1.0,23.0,1.0,0.0,,1.0
shariz-ahmad,Shariz Ahmad,,9.0,0.0,0.0,6.0,7.0,0.0,18.0,0.0,0.0,25.0,1.0,0.0,,1.0
sufyan-mehmood,Sufyan Mehmood,,6.0,0.0,0.0,6.0,2.0,0.0,24.0,0.0,0.0,37.0,1.0,0.0,,1.0
t-van-der-gugten,T van der Gugten,,,,,,,,18.0,0.0,0.0,29.0,2.0,0.0,1.0,1.0
vj-kingma,VJ Kingma,,,,,,,,24.0,0.0,1.0,40.0,0.0,2.0,,1.0
