player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
dhaquille-williams,D\'haquille Williams,WR,,,,,,,,0.0,0.0,0.0,,,,
dean-faithfull,Dean Faithfull,K,2.0,69.0,,,,,,,,,,,,
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,0.0,68.0,4.0,,,,
edm-dst,EDM DST,DST,,,,,,,37.0,,,,,,2.0,
edm-k,EDM K,K,2.0,69.0,,,,,,,,,,,,
edm-qb,EDM QB,QB,,,2.0,,2.0,378.0,,,,,,14.0,,
felix-garand-gauthier,Felix Garand-Gauthier,FB/RB,,,,,,,,0.0,7.0,1.0,,,,
ham-dst,HAM DST,DST,,,,2.0,,,29.0,,,,,,2.0,
ham-k,HAM K,K,4.0,65.0,,,,,,,,,,,,
ham-qb,HAM QB,QB,,,,,1.0,231.0,,,,,1.0,10.0,,
jameer-thurman,Jameer Thurman,DB/LB,,,,,,,,,,,,,,8.0
james-butler,James BUTLER,RB,,,,,,,,0.0,40.0,3.0,1.0,127.0,,
jarret-doege,Jarret DOEGE,QB,,,0.0,,1.0,201.0,,,,,,,,
kevin-brown,Kevin BROWN,RB,,,,,,,,0.0,8.0,2.0,1.0,77.0,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,17.0,1.0,0.0,0.0,,
kyran-moore,Kyran Moore,WR,,,,,,,,1.0,101.0,4.0,,,,
marc-liegghio,Marc LIEGGHIO,K,4.0,65.0,,,,,,,,,,,,
matthew-shiltz,Matthew Shiltz,QB,,,0.0,,0.0,184.0,,,,,1.0,10.0,,
maurice-ffrench,Maurice FFRENCH,WR,,,,,,,,0.0,70.0,6.0,,,,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,0.0,0.0,,,,
shannon-brooks,Shannon Brooks,RB,,,,,,,,0.0,23.0,1.0,0.0,16.0,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,1.0,72.0,5.0,,,,
taylor-cornelius,Taylor Cornelius,QB,,,2.0,,1.0,177.0,,,,,0.0,14.0,,
terry-godwin-ii,Terry Godwin II,WR,,,,,,,,,61.0,4.0,,,,
tim-white,Tim White,WR,,,,,,,,1.0,71.0,2.0,,,,
vincent-forbes-mombleau,Vincent Forbes-Mombleau,WR,,,,,,,,0.0,36.0,3.0,,,,
