player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
arkell-smith,Arkell Smith,WR,,,,,,,,0.0,1.0,1.0,,,
binjimen-victor,Binjimen Victor,WR,,,,,,,,0.0,22.0,3.0,,,
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,30.0,7.0,0.0,117.0,
chris-streveler,Chris STREVELER,QB,,,,,,,,,,,1.0,8.0,
cody-fajardo,Cody FAJARDO,QB,,,0.0,,0.0,142.0,,,,,1.0,25.0,
cole-snyder,Cole SNYDER,QB,,,,,,,,,,,0.0,1.0,
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,0.0,0.0,1.0,,,
edm-dst,EDM DST,DST,,,,2.0,,,20.0,,,,,,1.0
edm-k,EDM K,K,3.0,35.0,,,,,,,,,,,
edm-qb,EDM QB,QB,,,0.0,,0.0,142.0,,,,,1.0,26.0,
javon-leake,Javon LEAKE,RB,,,,,,,,,,,0.0,1.0,
jerreth-sterns,Jerreth STERNS,WR,,,,,,,,0.0,43.0,5.0,,,
joey-corcoran,Joey CORCORAN,WR,,,,,,,,0.0,12.0,1.0,,,
justin-rankin,Justin Rankin,RB,,,,,,,,0.0,-1.0,1.0,1.0,138.0,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,0.0,69.0,3.0,,,
kevens-clercius,Kevens Clercius,WR,,,,,,,,0.0,26.0,2.0,,,
michael-chris-ike,Michael CHRIS-IKE,RB,,,,,,,,0.0,21.0,1.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,0.0,5.0,1.0,,,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,1.0,65.0,4.0,,,
sergio-castillo,Sergio CASTILLO,K,2.0,62.0,,,,,,,,,,,
vincent-blanchard,Vincent Blanchard,K,3.0,35.0,,,,,,,,,,,
wpg-dst,WPG DST,DST,,,,,,,25.0,,,,,,
wpg-k,WPG K,K,2.0,62.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,2.0,,1.0,202.0,,,,,1.0,8.0,
zach-collaros,Zach COLLAROS,QB,,,2.0,,1.0,202.0,,,,,,,
