player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
aqib-ilyas,Aqib Ilyas,,20.0,0.0,0.0,3.0,19.0,1.0,18.0,0.0,0.0,9.0,1.0,1.0,,1.0
ayan-khan,Ayan Khan,,8.0,0.0,0.0,6.0,5.0,0.0,,,,,,,1.0,1.0
bm-scholtz,BM Scholtz,,,,,,,,18.0,0.0,0.0,20.0,1.0,0.0,1.0,1.0
bilal-khan,Bilal Khan,,2.0,0.0,1.0,11.0,1.0,0.0,22.0,0.0,2.0,33.0,0.0,2.0,,1.0
d-wiese,D Wiese,,16.0,2.0,1.0,7.0,23.0,1.0,24.0,0.0,0.0,23.0,1.0,0.0,1.0,1.0
do-leicher,DO Leicher,,22.0,1.0,1.0,8.0,12.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,,1.0
fayyaz-butt,Fayyaz Butt,,10.0,0.0,1.0,10.0,10.0,0.0,24.0,0.0,0.0,21.0,3.0,4.0,,1.0
gj-van-rensburg,GJ van Rensburg,,16.0,0.0,0.0,6.0,7.0,0.0,,,,,,,2.0,1.0
jn-frylinck,JN Frylinck,,5.0,0.0,0.0,4.0,3.0,0.0,,,,,,,,1.0
jp-kotze,JP Kotze,,14.0,3.0,0.0,1.0,16.0,0.0,,,,,,,,1.0
kh-prajapati,KH Prajapati,,29.0,4.0,0.0,1.0,33.0,1.0,,,,,,,,1.0
khalid-kail,Khalid Kail,,2.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
mb-kruger,MB Kruger,,6.0,2.0,0.0,2.0,8.0,0.0,,,,,,,,1.0
mg-erasmus,MG Erasmus,,6.0,0.0,0.0,3.0,3.0,0.0,24.0,0.0,0.0,20.0,1.0,2.0,,1.0
mehran-khan,Mehran Khan,,8.0,0.0,0.0,7.0,4.0,0.0,24.0,0.0,0.0,19.0,2.0,0.0,,1.0
ps-athavale,PS Athavale,,11.0,1.0,0.0,2.0,15.0,1.0,,,,,,,,1.0
r-trumpelmann,R Trumpelmann,,,,,,,,24.0,0.0,0.0,28.0,2.0,0.0,1.0,1.0
rafiullah,Rafiullah,,4.0,0.0,0.0,9.0,2.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
shakeel-ahmed-2,Shakeel Ahmed (2),,12.0,0.0,0.0,8.0,6.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
t-lungameni,T Lungameni,,,,,,,,24.0,1.0,0.0,13.0,3.0,1.0,,1.0
ze-green,ZE Green,,29.0,3.0,0.0,5.0,26.0,0.0,,,,,,,4.0,1.0
zeeshan-maqsood,Zeeshan Maqsood,,14.0,0.0,0.0,4.0,9.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,,1.0
