player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cj-jordan,CJ Jordan,,,,,,,,2.0,1.0,0.0,0.0,1.0,0.0,1.0
cr-woakes,CR Woakes,,,,,,,,24.0,0.0,0.0,21.0,0.0,0.0,1.0
je-root,JE Root,,,,,,,,6.0,0.0,0.0,4.0,1.0,0.0,1.0
mw-parkinson,MW Parkinson,,,,,,,,12.0,0.0,0.0,15.0,0.0,1.0,1.0
q-de-kock,Q de Kock,,17.0,0.0,0.0,1.0,11.0,0.0,,,,,,,1.0
rr-hendricks,RR Hendricks,,34.0,3.0,1.0,2.0,35.0,0.0,,,,,,,1.0
sm-curran,SM Curran,,,,,,,,12.0,0.0,0.0,16.0,0.0,1.0,1.0
t-bavuma,T Bavuma,,17.0,1.0,0.0,3.0,21.0,1.0,,,,,,,1.0
tk-curran,TK Curran,,,,,,,,12.0,0.0,0.0,13.0,0.0,0.0,1.0
