player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alanna-smith,Alanna Smith,F,1.0,,2.0,,1.0,,,1.0,,2.0,,,,8.783333333333333,,-4.0,,2.0,,1.0
ariel-atkins,Ariel Atkins,,3.0,,1.0,0.25,4.0,1.0,0.545,11.0,6.0,1.0,1.0,2.0,2.0,35.06666666666667,1.0,9.0,15.0,2.0,1.0,
crystal-dangerfield,Crystal Dangerfield,,2.0,2.0,,0.333,3.0,1.0,0.4,5.0,2.0,1.0,,,,18.05,,-7.0,5.0,,,2.0
destanni-henderson,Destanni Henderson,,5.0,,1.0,,1.0,,0.333,6.0,2.0,,,,,17.183333333333334,1.0,1.0,4.0,2.0,,
elena-delle-donne,Elena Delle Donne,,3.0,2.0,6.0,0.2,5.0,1.0,0.5,16.0,8.0,1.0,0.8,5.0,4.0,29.6,3.0,12.0,21.0,9.0,,
emily-engstler,Emily Engstler,,1.0,2.0,7.0,,1.0,,0.4,5.0,2.0,4.0,,,,16.55,2.0,-4.0,4.0,9.0,2.0,4.0
kelsey-mitchell,Kelsey Mitchell,G,3.0,,2.0,0.286,7.0,2.0,0.438,16.0,7.0,2.0,0.667,3.0,2.0,37.25,1.0,-9.0,18.0,3.0,,1.0
lexie-hull,Lexie Hull,W,,,,,1.0,,,1.0,,1.0,,,,7.516666666666667,,-13.0,,,,
myisha-hines-allen,Myisha Hines-Allen,,3.0,,5.0,0.5,2.0,1.0,0.429,7.0,3.0,2.0,0.667,3.0,2.0,22.483333333333334,1.0,-1.0,9.0,6.0,,1.0
nalyssa-smith,NaLyssa Smith,,1.0,,10.0,,3.0,,0.385,13.0,5.0,4.0,0.6,5.0,3.0,34.53333333333333,3.0,-8.0,13.0,13.0,,3.0
natasha-cloud,Natasha Cloud,W,6.0,1.0,4.0,,4.0,,0.462,13.0,6.0,2.0,1.0,5.0,5.0,32.1,,23.0,17.0,4.0,,2.0
queen-egbo,Queen Egbo,,2.0,,5.0,,,,0.556,9.0,5.0,3.0,,,,20.133333333333333,1.0,-12.0,10.0,6.0,,2.0
rui-machida,Rui Machida,,2.0,,2.0,,,,0.333,3.0,1.0,,,,,16.95,,-1.0,2.0,2.0,,1.0
shakira-austin,Shakira Austin,F,,1.0,2.0,,,,0.25,4.0,1.0,1.0,1.0,1.0,1.0,11.65,1.0,12.0,3.0,3.0,,
shatori-walker-kimbrough,Shatori Walker-Kimbrough,,3.0,1.0,2.0,,,,0.333,9.0,3.0,2.0,1.0,4.0,4.0,33.7,,11.0,10.0,2.0,3.0,1.0
stephanie-jones,Stephanie Jones,,,,,,,,,1.0,,,,,,1.1,,-5.0,,,,
tianna-hawkins,Tianna Hawkins,,,,3.0,0.333,3.0,1.0,0.6,5.0,3.0,3.0,,,,17.35,,10.0,7.0,3.0,,2.0
tiffany-mitchell,Tiffany Mitchell,,1.0,,,1.0,1.0,1.0,0.6,5.0,3.0,1.0,,,,18.333333333333332,1.0,-2.0,7.0,1.0,,
victoria-vivians,Victoria Vivians,,1.0,,3.0,0.25,4.0,1.0,0.364,11.0,4.0,2.0,,,,21.666666666666668,3.0,-12.0,9.0,6.0,1.0,1.0
