player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
dexter-mcdougle,Dexter McDougle,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
edmond-robinson,Edmond Robinson,LB/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
erick-dargan,Erick Dargan,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
freddie-martino,Freddie Martino,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,2.0,,,,,3.0,
gerald-christian,Gerald Christian,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,,,,,1.0,
gionni-paul,Gionni Paul,LB/DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
greer-martini,Greer Martini,DB,1.0,,,,,,,,,,,,,22.0,22.0,0.0,22.0,,1.0,,,,,,,,,,,,,,,,,,7.0,,
henre-toliver,Henre' Toliver,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
jeff-locke,Jeff Locke,,,,,,,,,,,,,,,,,,,,,,,,,47.8,57.0,1.0,239.0,5.0,0.0,1.0,,,,,,,,,
jhurell-pressley,Jhurell Pressley,RB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,3.0,1.0,10.0,0.0,34.0,1.0,4.0,
joel-bouagnon,Joel Bouagnon,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,12.0,1.0,45.0,,2.0,
john-wolford,John Wolford,QB,,14.0,,,,,,,,,,,,,,,,1.0,,22.0,1.0,127.0,,,,,,,,,,,,2.0,0.0,7.0,,,
jordan-sterns,Jordan Sterns,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
josh-huff,Josh Huff,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33.0,4.0,,,,,8.0,
josh-woodrum,Josh Woodrum,QB,,22.0,,,,,,,,,,,,,,,,0.0,,31.0,1.0,178.0,,,,,,,,,,,,2.0,0.0,6.0,,,
justin-stockton,Justin Stockton,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,2.0,5.0,0.0,13.0,,2.0,
kaelin-burnett,Kaelin Burnett,DB/DE,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
kaelin-clay,Kaelin Clay,WR,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,27.0,5.0,,,,,7.0,
karter-schult,Karter Schult,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
kenny-bell,Kenny Bell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,39.0,4.0,,,,,4.0,
kieron-williams,Kieron Williams,SAF/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
luke-carrezola,Luke Carrezola,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
marquis-bundy,Marquis Bundy,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.0,3.0,,,,,8.0,
mike-purcell,Mike Purcell,DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
nick-folk,Nick Folk,PK,,,0.0,0.0,1.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
nick-truesdell,Nick Truesdell,WR,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,3.0,1.0,,,,1.0,1.0,
nyles-morgan,Nyles Morgan,LB/DB,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
obum-gwacham,Obum Gwacham,DB/DE,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
peli-anau,Peli Anau,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
rahim-moore,Rahim Moore,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
rashad-ross,Rashad Ross,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,51.0,6.0,1.0,0.0,7.0,,8.0,
robert-nelson,Robert Nelson,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
rykeem-yates,Rykeem Yates,DB/DE,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
sealver-siliga,Sealver Siliga,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
sione-teuhema,Sione Teuhema,DL/DT/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
sterling-moore,Sterling Moore,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
steve-beauharnais,Steve Beauharnais,DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
steven-johnson,Steven Johnson,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
taylor-bertolet,Taylor Bertolet,K,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
tenny-palepoi,Tenny Palepoi,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
terrell-newby,Terrell Newby,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,1.0,2.0,0.0,4.0,,2.0,
thomas-duarte,Thomas Duarte,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41.0,3.0,,,,,3.0,
tim-cook,Tim Cook,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,5.0,,,
trenton-thompson,Trenton Thompson,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
trevor-knight-2,Trevor Knight,RB,,8.0,,,,,,,,,,,,,,,,0.0,,17.0,0.0,95.0,,,,,,,,,,,,,,,,,
trevor-reilly,Trevor Reilly,DB,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
will-davis,Will Davis,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
will-sutton,Will Sutton,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
