player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ags-gous,AGS Gous,,5.0,1.0,1.0,4.0,8.0,0.0,,,,,,,1.0,1.0
aaron-jones,Aaron Jones,RB,4.0,1.0,0.0,2.0,5.0,0.0,,,,,,,,1.0
g-coetzee,G Coetzee,,12.0,0.0,0.0,9.0,2.0,0.0,20.0,0.0,0.0,38.0,0.0,0.0,,1.0
gd-phillips,GD Phillips,,,,,,,,6.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0
gj-maxwell,GJ Maxwell,,,,,,,,24.0,0.0,0.0,12.0,3.0,1.0,1.0,1.0
h-klaasen,H Klaasen,,39.0,0.0,0.0,6.0,48.0,4.0,,,,,,,,1.0
harmeet-singh-2,Harmeet Singh (2),,13.0,0.0,0.0,8.0,7.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,,1.0
ig-holland,IG Holland,,,,,,,,12.0,0.0,0.0,15.0,0.0,0.0,,1.0
j-edwards,J Edwards,,,,,,,,16.0,0.0,0.0,19.0,3.0,0.0,,1.0
jasdeep-singh,Jasdeep Singh,,5.0,0.0,0.0,10.0,2.0,0.0,6.0,0.0,0.0,11.0,1.0,0.0,,1.0
kr-mayers,KR Mayers,,9.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
lh-ferguson,LH Ferguson,,,,,,,,24.0,0.0,1.0,10.0,0.0,1.0,,1.0
mj-owen,MJ Owen,,8.0,1.0,0.0,1.0,6.0,0.0,,,,,,,1.0,1.0
mw-forde,MW Forde,,,,,,,,,,,,,,1.0,1.0
mukhtar-ahmed,Mukhtar Ahmed,,21.0,2.0,1.0,3.0,36.0,3.0,,,,,,,,1.0
r-ravindra,R Ravindra,,23.0,4.0,0.0,2.0,32.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
sn-netravalkar,SN Netravalkar,,,,,,,,18.0,0.0,0.0,13.0,3.0,0.0,,1.0
so-hetmyer,SO Hetmyer,,6.0,0.0,0.0,7.0,5.0,0.0,,,,,,,,1.0
shayan-jahangir,Shayan Jahangir,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
sikandar-raza,Sikandar Raza,,8.0,2.0,0.0,4.0,8.0,0.0,12.0,0.0,1.0,18.0,1.0,1.0,1.0,1.0
steven-ryan-taylor,Steven Ryan Taylor,,6.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,1.0
waqar-salamkheil,Waqar Salamkheil,,4.0,0.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
