player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
amanda-zahui-b,Amanda Zahui B.,,,1.0,4.0,0.5,2.0,1.0,0.5,6.0,3.0,3.0,1.0,2.0,2.0,15.866666666666667,,-18.0,9.0,4.0,,3.0
arella-guirantes,Arella Guirantes,,,1.0,,0.667,3.0,2.0,0.333,6.0,2.0,,0.5,4.0,2.0,17.016666666666666,,-2.0,8.0,,1.0,
ariel-atkins,Ariel Atkins,,3.0,1.0,2.0,0.6,5.0,3.0,0.7,10.0,7.0,2.0,0.857,7.0,6.0,29.05,3.0,27.0,23.0,5.0,2.0,1.0
bria-holmes,Bria Holmes,,1.0,,1.0,0.333,3.0,1.0,0.429,7.0,3.0,,,,,17.05,1.0,-9.0,7.0,2.0,1.0,
brittney-sykes,Brittney Sykes,W,1.0,1.0,2.0,,1.0,,0.375,8.0,3.0,1.0,0.667,6.0,4.0,21.433333333333334,1.0,-5.0,10.0,3.0,,
erica-mccall,Erica McCall,,,,1.0,,,,0.333,3.0,1.0,4.0,,,,16.3,1.0,-2.0,2.0,2.0,,3.0
erica-wheeler,Erica Wheeler,G,4.0,,3.0,0.5,4.0,2.0,0.3,10.0,3.0,1.0,,,,25.666666666666668,,-22.0,8.0,3.0,1.0,1.0
karlie-samuelson,Karlie Samuelson,,1.0,,1.0,0.5,2.0,1.0,0.5,2.0,1.0,3.0,,,,9.533333333333333,,6.0,3.0,1.0,1.0,1.0
kiara-leslie,Kiara Leslie,,,,2.0,1.0,1.0,1.0,0.429,7.0,3.0,2.0,0.5,2.0,1.0,13.033333333333333,,-9.0,8.0,2.0,,1.0
kristi-toliver,Kristi Toliver,,3.0,,2.0,0.333,3.0,1.0,0.25,4.0,1.0,1.0,,,,24.016666666666666,,-17.0,3.0,2.0,,1.0
kristine-anigwe,Kristine Anigwe,,1.0,,5.0,,,,1.0,2.0,2.0,6.0,0.5,6.0,3.0,27.65,4.0,-4.0,7.0,9.0,,3.0
leilani-mitchell,Leilani Mitchell,,1.0,,1.0,0.2,5.0,1.0,0.2,5.0,1.0,3.0,,,,18.316666666666666,1.0,2.0,3.0,2.0,,
myisha-hines-allen,Myisha Hines-Allen,,2.0,,2.0,,,,0.313,16.0,5.0,1.0,,1.0,,26.633333333333333,4.0,22.0,10.0,6.0,1.0,
natasha-cloud,Natasha Cloud,W,5.0,,4.0,0.333,3.0,1.0,0.4,5.0,2.0,1.0,0.75,4.0,3.0,31.166666666666668,,19.0,8.0,4.0,,1.0
nia-coffey,Nia Coffey,,,,2.0,,3.0,,0.125,8.0,1.0,2.0,0.75,4.0,3.0,20.216666666666665,2.0,-12.0,5.0,4.0,,
shavonte-zellous,Shavonte Zellous,,2.0,,5.0,,1.0,,,1.0,,4.0,,,,21.416666666666668,,21.0,,5.0,,2.0
stella-johnson,Stella Johnson,,1.0,,,,,,,,,3.0,1.0,4.0,4.0,7.016666666666667,1.0,-6.0,4.0,1.0,,1.0
tea-cooper,Te'a Cooper,,2.0,1.0,2.0,,2.0,,0.214,14.0,3.0,2.0,0.833,6.0,5.0,21.55,1.0,-7.0,11.0,3.0,2.0,2.0
theresa-plaisance,Theresa Plaisance,,1.0,4.0,5.0,0.5,6.0,3.0,0.429,7.0,3.0,1.0,1.0,2.0,2.0,14.333333333333334,1.0,-2.0,11.0,6.0,1.0,1.0
tina-charles,Tina Charles,,3.0,,9.0,0.4,5.0,2.0,0.471,17.0,8.0,4.0,1.0,2.0,2.0,22.733333333333334,1.0,18.0,20.0,10.0,,2.0
