player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
ben-lewis,Ben Lewis,P,1.0,0.0,0.0,1.0,1.0,191.0,118.0
brandon-dial,Brandon Dial,P,0.0,0.0,0.0,2.0,0.0,119.0,67.0
brendan-adams,Brendan Adams,P,1.0,0.0,0.0,0.0,1.0,0.0,78.0
brian-gfroerer,Brian Gfroerer,P,1.0,0.0,1.0,1.0,0.0,186.0,134.0
bryan-downey,Bryan Downey,P,0.0,0.0,0.0,0.0,0.0,52.0,9.0
caiden-burt,Caiden Burt,P,0.0,0.0,1.0,3.0,0.0,125.0,-3.0
caleb-dixon,Caleb Dixon,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cam-albin,Cam Albin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carson-armstrong,Carson Armstrong,P,1.0,0.0,0.0,2.0,4.0,149.0,295.0
chase-cunningham,Chase Cunningham,P,4.0,0.0,2.0,1.0,0.0,220.0,244.0
chris-casella,Chris Casella,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connor-deluna,Connor DeLuna,P,0.0,0.0,0.0,2.0,0.0,64.0,-7.0
connor-ughetta,Connor Ughetta,P,0.0,1.0,1.0,1.0,2.0,52.0,17.0
corey-tolbert,Corey Tolbert,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dalton-smith,Dalton Smith,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dane-bossert,Dane Bossert,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elliot-sakach,Elliot Sakach,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elliott-moore,Elliott Moore,P,2.0,0.0,0.0,1.0,2.0,28.0,160.0
emmanuel-bilolo,Emmanuel Bilolo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eric-brodbeck,Eric Brodbeck,P,1.0,0.0,0.0,3.0,0.0,205.0,333.0
frankie-gomez,Frankie Gomez,P,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gavin-babbitt,Gavin Babbitt,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ismail-kassim,Ismail Kassim,P,1.0,0.0,0.0,0.0,0.0,57.0,26.0
jack-dowling,Jack Dowling,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jackson-potts,Jackson Potts,P,3.0,1.0,0.0,3.0,1.0,344.0,54.0
jake-radack,Jake Radack,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jake-reinhardt,Jake Reinhardt,LS/P,3.0,1.0,0.0,1.0,0.0,82.0,177.0
jeff-zhao,Jeff Zhao,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jimmy-zuraw,Jimmy Zuraw,P,3.0,1.0,1.0,1.0,4.0,226.0,382.0
joey-wylie,Joey Wylie,P,3.0,0.0,0.0,2.0,0.0,204.0,251.0
jordan-salazar,Jordan Salazar,P,2.0,2.0,1.0,2.0,0.0,209.0,59.0
jordan-taylor,Jordan Taylor,P,0.0,0.0,0.0,1.0,0.0,14.0,-9.0
josiah-padgett,Josiah Padgett,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevin-land,Kevin Land,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyle-henke,Kyle Henke,P,3.0,0.0,0.0,4.0,1.0,420.0,444.0
kyle-kolafa,Kyle Kolafa,P,1.0,1.0,0.0,3.0,0.0,184.0,36.0
mark-baldauf,Mark Baldauf,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mark-henke,Mark Henke,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mark-turner,Mark Turner,P,5.0,0.0,0.0,3.0,2.0,215.0,272.0
matt-bennett,Matt Bennett,P,0.0,1.0,0.0,0.0,0.0,-19.0,210.0
matt-lyle,Matt Lyle,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max-grove,Max Grove,P,2.0,0.0,0.0,0.0,1.0,72.0,97.0
mick-walter,Mick Walter,P,2.0,0.0,0.0,0.0,0.0,14.0,51.0
mitch-lutz,Mitch Lutz,P,0.0,0.0,0.0,0.0,0.0,0.0,6.0
myles-armstrong,Myles Armstrong,P,4.0,0.0,0.0,3.0,0.0,183.0,231.0
nate-machak,Nate Machak,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicholas-digiorgio,Nicholas DiGiorgio,P,1.0,1.0,0.0,3.0,0.0,135.0,38.0
noah-powell,Noah Powell,P,0.0,0.0,0.0,0.0,0.0,76.0,-20.0
oakley-armstrong,Oakley Armstrong,P,0.0,1.0,0.0,1.0,0.0,10.0,18.0
owen-johnson,Owen Johnson,P,0.0,1.0,0.0,1.0,1.0,28.0,2.0
reese-bowman,Reese Bowman,P,2.0,0.0,0.0,1.0,0.0,175.0,77.0
saaketh-palchuru,Saaketh Palchuru,P,1.0,1.0,0.0,0.0,1.0,7.0,64.0
scott-hearne,Scott Hearne,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shaun-seidenberger,Shaun Seidenberger,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steven-kelly,Steven Kelly,P,0.0,0.0,0.0,1.0,0.0,13.0,5.0
tommy-trompeter,Tommy Trompeter,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toya-chukwumerije,Toya Chukwumerije,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trenton-hebert,Trenton Hebert,P,1.0,1.0,0.0,1.0,0.0,59.0,96.0
trevor-elam,Trevor Elam,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tyler-reinhardt,Tyler Reinhardt,P,0.0,0.0,0.0,5.0,1.0,110.0,308.0
zachary-cotter,Zachary Cotter,P,2.0,0.0,0.0,0.0,2.0,148.0,67.0
