player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
am-rossington,AM Rossington,,53.0,8.0,1.0,2.0,73.0,2.0,,,,,,,,1.0
aamer-jamal,Aamer Jamal,,,,,,,,24.0,0.0,0.0,27.0,1.0,0.0,1.0,1.0
afif-hossain,Afif Hossain,,4.0,1.0,0.0,5.0,4.0,0.0,,,,,,,,1.0
azmatullah-omarzai,Azmatullah Omarzai,,41.0,4.0,0.0,7.0,44.0,1.0,6.0,0.0,0.0,16.0,0.0,0.0,,1.0
ea-brookes,EA Brookes,,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
hazratullah,Hazratullah,,7.0,1.0,0.0,2.0,4.0,0.0,,,,,,,,1.0
khaled-ahmed,Khaled Ahmed,,,,,,,,12.0,0.0,0.0,23.0,0.0,2.0,1.0,1.0
mahedi-hasan,Mahedi Hasan,,,,,,,,24.0,0.0,0.0,18.0,2.0,0.0,1.0,1.0
mehedi-hasan-miraz,Mehedi Hasan Miraz,,6.0,0.0,0.0,1.0,5.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,,1.0
mirza-tahir-baig,Mirza Tahir Baig,,,,,,,,16.0,0.0,0.0,24.0,2.0,1.0,,1.0
mohammad-amir,Mohammad Amir,,,,,,,,12.0,0.0,0.0,10.0,0.0,0.0,,1.0
mohammad-naim,Mohammad Naim,,37.0,4.0,0.0,1.0,52.0,3.0,,,,,,,1.0,1.0
mukidul-islam,Mukidul Islam,,,,,,,,8.0,1.0,1.0,11.0,1.0,1.0,,1.0
nasum-ahmed,Nasum Ahmed,,6.0,2.0,1.0,9.0,13.0,0.0,24.0,0.0,0.0,19.0,0.0,0.0,,1.0
parvez-hossain-emon,Parvez Hossain Emon,,22.0,0.0,0.0,6.0,17.0,0.0,,,,,,,,1.0
rahatul-ferdous,Rahatul Ferdous,,19.0,0.0,1.0,8.0,17.0,1.0,18.0,0.0,0.0,29.0,1.0,0.0,,1.0
shadman-islam,Shadman Islam,,6.0,0.0,1.0,3.0,3.0,0.0,,,,,,,1.0,1.0
shoriful-islam,Shoriful Islam,,,,,,,,24.0,0.0,0.0,29.0,1.0,2.0,,1.0
tanvir-islam,Tanvir Islam,,,,,,,,24.0,0.0,0.0,17.0,0.0,2.0,,1.0
zakir-hasan,Zakir Hasan,,15.0,3.0,0.0,3.0,15.0,0.0,,,,,,,,1.0
