player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aari-mcdonald,Aari McDonald,G,2.0,,1.0,,1.0,,,3.0,,,,,,13.1,,-2.0,,1.0,,
allisha-gray,Allisha Gray,G,,1.0,11.0,,4.0,,0.385,13.0,5.0,4.0,,,,35.15,3.0,-5.0,10.0,14.0,1.0,2.0
arike-ogunbowale,Arike Ogunbowale,W,1.0,,2.0,0.625,8.0,5.0,0.421,19.0,8.0,3.0,,,,34.38333333333333,,-2.0,21.0,2.0,,4.0
awak-kuier,Awak Kuier,,1.0,1.0,5.0,,2.0,,,5.0,,2.0,,,,12.583333333333334,1.0,-3.0,,6.0,,3.0
bella-alarie,Bella Alarie,,1.0,1.0,1.0,,,,,4.0,,,,,,17.783333333333335,1.0,1.0,,2.0,1.0,1.0
blake-dietrick,Blake Dietrick,,1.0,,2.0,,,,,1.0,,1.0,,,,13.3,,-7.0,,2.0,,1.0
candice-dupree,Candice Dupree,,1.0,,4.0,,,,,3.0,,,,,,7.583333333333333,,1.0,,4.0,,1.0
charli-collier,Charli Collier,,,,4.0,,,,0.571,7.0,4.0,1.0,0.667,3.0,2.0,16.816666666666666,3.0,-4.0,10.0,7.0,,1.0
courtney-williams,Courtney Williams,G,2.0,1.0,4.0,1.0,1.0,1.0,0.375,16.0,6.0,1.0,1.0,4.0,4.0,30.966666666666665,1.0,7.0,17.0,5.0,,
elizabeth-williams,Elizabeth Williams,,3.0,4.0,1.0,,,,0.455,11.0,5.0,1.0,,,,32.56666666666667,3.0,7.0,10.0,4.0,,
kayla-thornton,Kayla Thornton,,,1.0,5.0,0.25,4.0,1.0,0.2,10.0,2.0,2.0,0.5,2.0,1.0,32.81666666666667,4.0,-4.0,6.0,9.0,2.0,
marina-mabrey,Marina Mabrey,W,1.0,,1.0,0.5,4.0,2.0,0.3,10.0,3.0,2.0,,,,17.183333333333334,,7.0,8.0,1.0,,2.0
monique-billings,Monique Billings,F,1.0,1.0,11.0,,,,0.667,9.0,6.0,4.0,,,,29.383333333333333,3.0,10.0,12.0,14.0,1.0,3.0
moriah-jefferson,Moriah Jefferson,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,9.066666666666666,,-9.0,3.0,1.0,1.0,
odyssey-sims,Odyssey Sims,,3.0,,3.0,,1.0,,0.25,8.0,2.0,1.0,0.5,4.0,2.0,26.9,,7.0,6.0,3.0,1.0,1.0
shekinna-stricklen,Shekinna Stricklen,,,,1.0,,2.0,,0.333,3.0,1.0,2.0,,,,10.466666666666667,,-8.0,2.0,1.0,,
tiffany-hayes,Tiffany Hayes,G,4.0,,6.0,0.5,2.0,1.0,0.5,16.0,8.0,1.0,1.0,5.0,5.0,35.733333333333334,2.0,10.0,22.0,8.0,3.0,3.0
tyasha-harris,Tyasha Harris,,6.0,,2.0,,2.0,,0.333,9.0,3.0,2.0,,,,24.216666666666665,1.0,-6.0,6.0,3.0,,1.0
