player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
allisha-gray,Allisha Gray,G,4.0,,9.0,,3.0,,0.467,15.0,7.0,1.0,0.9,10.0,9.0,36.21666666666667,,25.0,23.0,9.0,4.0,3.0
arella-guirantes,Arella Guirantes,,,,,,2.0,,0.4,5.0,2.0,,,,,8.166666666666666,,-12.0,4.0,,1.0,
arike-ogunbowale,Arike Ogunbowale,W,1.0,,1.0,0.5,2.0,1.0,0.5,12.0,6.0,4.0,0.667,6.0,4.0,19.7,,8.0,17.0,1.0,,6.0
bella-alarie,Bella Alarie,,,1.0,1.0,,,,,1.0,,,,,,6.633333333333333,1.0,1.0,,2.0,,1.0
bria-holmes,Bria Holmes,,2.0,,,,1.0,,,5.0,,3.0,1.0,2.0,2.0,13.6,,-14.0,2.0,,2.0,
brittney-sykes,Brittney Sykes,W,3.0,1.0,2.0,,4.0,,0.286,7.0,2.0,,0.5,4.0,2.0,26.566666666666666,,-9.0,6.0,2.0,2.0,1.0
charli-collier,Charli Collier,,,1.0,8.0,,,,0.667,6.0,4.0,2.0,0.75,4.0,3.0,26.216666666666665,2.0,15.0,11.0,10.0,1.0,2.0
chelsea-dungee,Chelsea Dungee,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.4,,5.0,3.0,,,
chiney-ogwumike,Chiney Ogwumike,,2.0,,5.0,0.667,3.0,2.0,0.455,11.0,5.0,4.0,,,,27.183333333333334,1.0,-10.0,12.0,6.0,1.0,1.0
dana-evans,Dana Evans,G,,,,,,,,1.0,,,,,,1.8166666666666667,,5.0,,,,
erica-wheeler,Erica Wheeler,G,2.0,,2.0,,3.0,,0.25,8.0,2.0,4.0,,,,19.416666666666668,,-16.0,4.0,2.0,,3.0
isabelle-harrison,Isabelle Harrison,,1.0,1.0,8.0,,,,0.714,7.0,5.0,3.0,,,,19.266666666666666,1.0,24.0,10.0,9.0,,3.0
jasmine-walker,Jasmine Walker,,2.0,,1.0,,3.0,,,4.0,,1.0,,,,17.366666666666667,,-13.0,,1.0,2.0,1.0
kayla-thornton,Kayla Thornton,,1.0,,8.0,1.0,1.0,1.0,0.667,3.0,2.0,3.0,1.0,2.0,2.0,27.883333333333333,3.0,6.0,7.0,11.0,,2.0
kristi-toliver,Kristi Toliver,,2.0,,,0.5,4.0,2.0,0.667,6.0,4.0,1.0,0.5,2.0,1.0,24.183333333333334,,-10.0,11.0,,1.0,3.0
marina-mabrey,Marina Mabrey,W,2.0,,2.0,0.6,5.0,3.0,0.5,8.0,4.0,1.0,,,,19.35,1.0,7.0,11.0,3.0,1.0,4.0
moriah-jefferson,Moriah Jefferson,,1.0,,,0.5,2.0,1.0,0.5,4.0,2.0,3.0,,,,19.033333333333335,,11.0,5.0,,1.0,3.0
nia-coffey,Nia Coffey,,1.0,2.0,2.0,0.5,4.0,2.0,0.5,8.0,4.0,2.0,,2.0,,19.683333333333334,2.0,-9.0,10.0,4.0,1.0,4.0
nneka-ogwumike,Nneka Ogwumike,,,,5.0,,,,0.571,14.0,8.0,,1.0,2.0,2.0,26.333333333333332,3.0,-14.0,18.0,8.0,,1.0
tea-cooper,Te'a Cooper,,1.0,,2.0,0.333,3.0,1.0,0.1,10.0,1.0,2.0,0.5,2.0,1.0,17.5,,-8.0,4.0,2.0,2.0,1.0
tyasha-harris,Tyasha Harris,,7.0,,,0.333,3.0,1.0,0.5,6.0,3.0,,,,,21.483333333333334,,8.0,7.0,,1.0,2.0
