player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,57.0,4.0,0.0,9.0,
caleb-evans,Caleb EVANS,QB,,2.0,,,1.0,203.0,,,,,2.0,62.0,
dane-evans,Dane Evans,QB,,0.0,,,2.0,342.0,,,,,0.0,10.0,
darvin-adams,Darvin Adams,WR,,,,,,,,0.0,0.0,0.0,,,
deon-jackson,Deon Jackson,RB,,,,,,,,0.0,36.0,4.0,0.0,34.0,
felix-garand-gauthier,Felix Garand-Gauthier,RB/FB,,,,,,,,0.0,39.0,1.0,,,
ham-dst,HAM DST,DST,,,2.0,,,,23.0,,,,,,3.0
ham-qb,HAM QB,QB,,0.0,,,0.0,0.0,,,,,,,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,1.0,118.0,6.0,,,
lewis-ward,Lewis Ward,K,20.0,,,2.0,,,,,,,,,
llevi-noel,Llevi Noel,WR,,,,,,,,0.0,50.0,1.0,,,
matthew-shiltz,Matthew Shiltz,QB,,1.0,,,0.0,27.0,,,,,1.0,33.0,
ott-dst,OTT DST,DST,,,1.0,,,,25.0,,,,,,5.0
ott-qb,OTT QB,QB,,1.0,,,0.0,261.0,,,,,,,
rj-harris,R.J. Harris,WR,,,,,,,,0.0,29.0,3.0,,,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,0.0,12.0,1.0,,,
seth-small,Seth Small,K,28.0,,,0.0,,,,,,,,,
shaq-johnson,Shaq Johnson,WR,,,,,,,,0.0,2.0,1.0,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,0.0,59.0,3.0,,,
tim-white,Tim White,WR,,,,,,,,1.0,70.0,6.0,,,
tyler-ternowski,Tyler TERNOWSKI,WR,,,,,,,,0.0,30.0,2.0,,,
william-powell,William Powell,RB,,,,,,,,0.0,7.0,2.0,0.0,28.0,
