player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ac-agar,AC Agar,,,,,,,,18.0,0.0,0.0,25.0,1.0,1.0,2.0,1.0
ac-voges,AC Voges,,11.0,1.0,0.0,4.0,13.0,1.0,,,,,,,,1.0
aj-turner,AJ Turner,,,,,,,,6.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0
aj-tye,AJ Tye,,,,,,,,24.0,0.0,0.0,34.0,1.0,4.0,,1.0
bw-hilfenhaus,BW Hilfenhaus,,6.0,0.0,0.0,8.0,10.0,1.0,18.0,0.0,0.0,16.0,0.0,0.0,,1.0
dj-hussey,DJ Hussey,,20.0,1.0,0.0,6.0,26.0,2.0,,,,,,,1.0,1.0
dj-worrall,DJ Worrall,,8.0,0.0,1.0,9.0,13.0,1.0,24.0,0.0,0.0,40.0,1.0,0.0,,1.0
ep-gulbis,EP Gulbis,,8.0,1.0,0.0,7.0,9.0,0.0,6.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0
ir-bell,IR Bell,,15.0,2.0,1.0,5.0,26.0,1.0,,,,,,,1.0,1.0
ja-richardson,JA Richardson,,,,,,,,24.0,0.0,0.0,32.0,1.0,2.0,1.0,1.0
kp-pietersen,KP Pietersen,,10.0,0.0,0.0,4.0,5.0,0.0,,,,,,,,1.0
lj-wright,LJ Wright,,3.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
m-klinger,M Klinger,,5.0,0.0,0.0,2.0,7.0,1.0,,,,,,,1.0,1.0
ma-beer,MA Beer,,,,,,,,23.0,0.0,0.0,34.0,0.0,2.0,,1.0
mg-johnson,MG Johnson,,,,,,,,24.0,2.0,0.0,3.0,3.0,0.0,,1.0
mp-stoinis,MP Stoinis,,11.0,1.0,0.0,5.0,5.0,0.0,12.0,0.0,0.0,15.0,1.0,0.0,1.0,1.0
rj-quiney,RJ Quiney,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
se-gotch,SE Gotch,,47.0,3.0,0.0,3.0,48.0,3.0,,,,,,,,1.0
se-marsh,SE Marsh,,44.0,8.0,1.0,3.0,56.0,0.0,,,,,,,2.0,1.0
sm-boland,SM Boland,,6.0,1.0,1.0,10.0,8.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,,1.0
sm-whiteman,SM Whiteman,,26.0,2.0,0.0,1.0,31.0,1.0,,,,,,,,1.0
tt-bresnan,TT Bresnan,,,,,,,,24.0,0.0,0.0,26.0,1.0,0.0,,1.0
