player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
adelaida-killiane,Adelaida Killiane,,1.0,1.0,0.0,10.0,2.0
elija-asnina,Elija Asnina,,1.0,1.0,0.0,10.0,2.0
kristina-ulander,Kristina Ulander,,0.0,1.0,1.0,2.0,10.0
linda-meijere,Linda Meijere,,1.0,1.0,0.0,10.0,2.0
marcus-holm,Marcus Holm,,0.0,1.0,1.0,2.0,10.0
ojars-briedis,Ojars Briedis,,1.0,1.0,0.0,10.0,2.0
ronny-persson,Ronny Persson,,0.0,1.0,1.0,2.0,10.0
sabina-johansson,Sabina Johansson,,0.0,1.0,1.0,2.0,10.0
sergeys-djacenko,Sergeys Djacenko,,1.0,1.0,0.0,10.0,2.0
viljo-petersson-dahl,Viljo Petersson-Dahl,,0.0,1.0,1.0,2.0,10.0
