player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alina-pätz,Alina Pätz,,0.0,1.0,1.0,5.0,7.0
carole-howald,Carole Howald,,0.0,1.0,1.0,5.0,7.0
jiayi-jiang,Jiayi Jiang,,1.0,1.0,0.0,7.0,5.0
rui-wang,Rui Wang,,1.0,1.0,0.0,7.0,5.0
selina-witschonke,Selina Witschonke,,0.0,1.0,1.0,5.0,7.0
silvana-tirinzoni,Silvana Tirinzoni,,0.0,1.0,1.0,5.0,7.0
stefanie-berset,Stefanie Berset,,0.0,1.0,1.0,5.0,7.0
tingyu-su,Tingyu Su,,1.0,1.0,0.0,7.0,5.0
yu-han,Yu Han,,1.0,1.0,0.0,7.0,5.0
ziqi-dong,Ziqi Dong,,1.0,1.0,0.0,7.0,5.0
