player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alfredo-morales,Alfredo Morales,DM,0.0,-0.7576,18.1801,4.4912,0.0,,,-0.1878,,0.0,,6.0,779.0,0.8229,367.0,-5.1135,-1.3933,0.0,,6.0,,1.0,0.7576,0.1878,,-0.0931,0.9454,0.8368,0.1478
amahl-pellegrino,Amahl Pellegrino,W,2.0,-0.582,16.293,-1.4983,7.0,,,-1.2546,,9.0,,15.0,1903.0,0.7364,440.0,-25.4997,-5.7954,5.0893,,43.0,,17.0,2.582,8.2546,,-1.4118,10.8366,0.7943,5.9243
benji-kikanović,Benji Kikanović,AM,0.0,-1.0163,16.4818,3.2997,3.0,,,0.4554,,3.0,,10.0,1391.0,0.7146,487.0,-5.7747,-1.1858,0.8517,,21.0,,7.0,1.0163,2.5446,,0.4572,3.5609,0.7264,1.552
bruno-wilson,Bruno Wilson,CB,0.0,-0.2589,23.9414,8.6418,1.0,,,0.6377,,1.0,,2.0,1160.0,0.8482,494.0,0.4151,0.084,0.5377,,4.0,,2.0,0.2589,0.3623,,0.4127,0.6212,0.8473,0.2573
carlos-akapo,Carlos Akapo,FB,1.0,0.5032,18.3718,4.0022,0.0,,,-1.2669,,1.0,,8.0,1781.0,0.8057,1019.0,7.7348,0.7591,0.0,,10.0,,3.0,0.4968,1.2669,,0.1347,1.7638,0.7981,0.9795
carlos-gruezo,Carlos Gruezo,DM,0.0,-0.325,20.6173,4.2779,0.0,,,-0.4414,,0.0,,8.0,2175.0,0.863,810.0,11.8224,1.4596,0.0,,18.0,,2.0,0.325,0.4414,,-0.2371,0.7664,0.8484,0.2817
cristian-espinoza,Cristian Espinoza,W,12.0,2.2903,19.3544,0.9408,4.0,,,-1.5495,,16.0,,90.0,3275.0,0.6695,1507.0,-9.0796,-0.6025,1.792,,65.0,,24.0,9.7097,5.5495,,-2.4733,15.2592,0.6756,3.9351
daniel,Daniel,GK,0.0,-0.3599,33.1823,23.7909,0.0,24.0,2.9756,0.0,1.1415,0.0,0.1486,2.0,1184.0,0.7975,395.0,8.2058,2.0774,0.0,48.0,0.0,74.0,0.0,0.3599,0.0,21.0244,0.0,0.3599,0.7767,0.0
daniel-munie,Daniel Munie,CB,0.0,0.0,22.8852,9.9158,0.0,,,-0.9447,,0.0,,0.0,1261.0,0.8092,608.0,9.3317,1.5348,0.0,,7.0,,1.0,0.0,0.9447,,-0.4504,0.9447,0.7939,0.5574
hernán-lópez,Hernán López,CM,2.0,-0.769,22.2305,8.4638,6.0,,,2.7728,,8.0,,31.0,1983.0,0.6937,666.0,-19.7114,-2.9597,3.8128,,44.0,,10.0,2.769,3.2272,,-0.6576,5.9962,0.7233,3.1072
jack-skahan,Jack Skahan,DM,1.0,-0.5682,17.8809,1.5464,1.0,,,-1.3189,,2.0,,15.0,1010.0,0.7555,274.0,-2.5981,-0.9482,1.0885,,21.0,,10.0,1.5682,2.3189,,0.8123,3.8871,0.765,2.2135
jackson-yueill,Jackson Yueill,W,1.0,-1.014,19.2937,5.7288,1.0,,,-0.9235,,2.0,,23.0,2688.0,0.8885,1543.0,57.8137,3.7468,0.5242,,19.0,,5.0,2.014,1.9235,,0.3968,3.9376,0.8511,0.9702
jacob-jackson,Jacob Jackson,,0.0,0.0,34.7099,23.8693,0.0,9.0,4.1804,0.0,1.8674,0.0,0.3333,0.0,293.0,0.75,100.0,-2.1113,-2.1113,0.0,9.0,0.0,18.0,0.0,0.0,0.0,4.8196,0.0,0.0,0.7711,0.0
jamar-ricketts,Jamar Ricketts,FB,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
jeremy-ebobisse,Jeremy Ebobisse,ST,1.0,-1.7498,16.1498,-0.0291,6.0,,,-0.3723,,7.0,,25.0,2117.0,0.7836,536.0,-10.8088,-2.0166,2.5769,,45.0,,17.0,2.7498,6.3723,,-0.1671,9.1221,0.8037,3.6908
michael-baldisimo,Michael Baldisimo,DM,0.0,0.0,15.4212,0.8817,0.0,,,0.0,,0.0,,0.0,32.0,0.8571,7.0,0.6128,8.7537,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7696,0.0
niko-tsakiris,Niko Tsakiris,CM,1.0,-0.6389,17.4403,1.9894,0.0,,,-0.7425,,1.0,,12.0,1611.0,0.8383,699.0,-1.6515,-0.2363,0.0,,11.0,,1.0,1.6389,0.7425,,-0.4572,2.3814,0.8407,0.8187
oscar-verhoeven,Oscar Verhoeven,FB,0.0,0.0,19.1818,3.6291,0.0,,,0.0,,0.0,,0.0,434.0,0.7861,201.0,-2.5529,-1.2701,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7988,0.0
ousseni-bouda,Ousseni Bouda,ST,0.0,-0.0777,14.6913,-2.3106,1.0,,,-0.083,,1.0,,1.0,433.0,0.7822,101.0,-1.9086,-1.8897,0.6035,,10.0,,3.0,0.0777,1.083,,-0.0486,1.1607,0.8011,0.361
paul-marie,Paul Marie,AM,1.0,-0.9716,19.1379,3.7458,3.0,,,1.4177,,4.0,,15.0,1716.0,0.7802,778.0,2.1914,0.2817,3.0557,,10.0,,6.0,1.9716,1.5823,,1.301,3.554,0.7774,1.5026
preston-judd,Preston Judd,ST,0.0,-0.8258,15.6331,0.3691,1.0,,,-1.7373,,1.0,,7.0,858.0,0.6444,135.0,-9.0513,-6.7046,0.2983,,18.0,,8.0,0.8258,2.7373,,0.1434,3.563,0.7115,1.6973
rodrigues,Rodrigues,CB,1.0,0.4118,23.199,9.0876,3.0,,,0.0902,,4.0,,6.0,3073.0,0.8544,1538.0,-0.049,-0.0032,0.9318,,24.0,,8.0,0.5882,2.9098,,-0.2638,3.498,0.8544,1.414
tanner-beason,Tanner Beason,CB,0.0,-0.9698,23.1838,8.1186,0.0,,,-0.2677,,0.0,,5.0,1857.0,0.8348,781.0,10.2006,1.3061,0.0,,6.0,,1.0,0.9698,0.2677,,-0.1217,1.2375,0.8218,0.0874
tommy-thompson,Tommy Thompson,AM,0.0,-0.0287,17.0159,1.8484,0.0,,,-0.0899,,0.0,,1.0,140.0,0.9344,61.0,4.9858,8.1735,0.0,,2.0,,0.0,0.0287,0.0899,,-0.0899,0.1186,0.8527,0.0205
vitor-costa,Vitor Costa,FB,3.0,1.9082,20.0803,3.1439,2.0,,,0.2154,,5.0,,14.0,2321.0,0.7679,1034.0,-11.481,-1.1104,1.085,,20.0,,3.0,1.0918,1.7846,,-0.1981,2.8764,0.779,1.0752
