player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-hales,AD Hales,,14.0,4.0,0.0,2.0,18.0,0.0,,,,,,,,1.0
aj-hose,AJ Hose,,9.0,0.0,0.0,5.0,6.0,0.0,,,,,,,,1.0
am-rossington,AM Rossington,,18.0,1.0,0.0,1.0,27.0,3.0,,,,,,,,1.0
ali-naseer,Ali Naseer,,7.0,0.0,0.0,9.0,5.0,0.0,,,,,,,,1.0
azam-khan,Azam Khan,,3.0,0.0,0.0,1.0,2.0,0.0,,,,,,,1.0,1.0
da-payne,DA Payne,,,,,,,,24.0,0.0,0.0,29.0,1.0,1.0,,1.0
dw-lawrence,DW Lawrence,,31.0,2.0,0.0,3.0,44.0,3.0,,,,,,,,1.0
farhan-khan,Farhan Khan,,,,,,,,16.0,0.0,1.0,27.0,1.0,1.0,2.0,1.0
gulbadin-naib,Gulbadin Naib,,31.0,3.0,1.0,3.0,55.0,4.0,6.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0
haider-ali-3,Haider Ali (3),,,,,,,,6.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0
khuzaima-tanveer,Khuzaima Tanveer,,4.0,0.0,0.0,11.0,7.0,1.0,19.0,0.0,0.0,39.0,0.0,1.0,,1.0
lh-ferguson,LH Ferguson,,12.0,0.0,1.0,10.0,9.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,,1.0
ma-jones,MA Jones,,2.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,1.0
md-shanaka,MD Shanaka,,,,,,,,,,,,,,1.0,1.0
oc-mccoy,OC McCoy,,,,,,,,24.0,0.0,0.0,22.0,3.0,1.0,,1.0
pvd-chameera,PVD Chameera,,,,,,,,24.0,0.0,0.0,28.0,1.0,1.0,1.0,1.0
pwh-de-silva,PWH de Silva,,15.0,1.0,0.0,7.0,11.0,0.0,24.0,0.0,0.0,18.0,0.0,1.0,,1.0
qais-ahmad,Qais Ahmad,,,,,,,,24.0,0.0,0.0,25.0,4.0,0.0,1.0,1.0
sd-hope,SD Hope,,54.0,4.0,1.0,2.0,52.0,1.0,,,,,,,,1.0
se-rutherford,SE Rutherford,,2.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,1.0
sm-curran,SM Curran,,20.0,1.0,0.0,4.0,28.0,2.0,18.0,0.0,0.0,19.0,0.0,0.0,,1.0
sikandar-raza,Sikandar Raza,,,,,,,,18.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0
