player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ac-kerr,AC Kerr,,19.0,4.0,1.0,7.0,29.0,0.0,24.0,0.0,0.0,23.0,0.0,1.0,1.0,,1.0
b-vakarewa,B Vakarewa,,1.0,0.0,1.0,10.0,1.0,0.0,23.0,0.0,0.0,31.0,1.0,0.0,1.0,,1.0
bl-mooney,BL Mooney,,50.0,2.0,1.0,3.0,44.0,0.0,,,,,,,,,1.0
cl-hall,CL Hall,,3.0,0.0,0.0,7.0,2.0,0.0,,,,,,,,,1.0
cl-tryon,CL Tryon,,1.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,1.0
dm-kimmince,DM Kimmince,,,,,,,,24.0,0.0,0.0,33.0,1.0,0.0,,,1.0
eg-fazackerley,EG Fazackerley,,7.0,1.0,0.0,1.0,9.0,0.0,,,,,,,1.0,,1.0
ej-smith,EJ Smith,,,,,,,,,,,,,,,1.0,1.0
fc-wilson,FC Wilson,,6.0,1.0,0.0,5.0,7.0,0.0,,,,,,,,,1.0
g-prestwidge,G Prestwidge,,,,,,,,12.0,0.0,0.0,9.0,0.0,2.0,,,1.0
gm-harris,GM Harris,,6.0,1.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,22.0,0.0,0.0,,,1.0
hc-knight,HC Knight,,49.0,4.0,1.0,3.0,61.0,2.0,24.0,0.0,0.0,27.0,1.0,2.0,,,1.0
jl-jonassen,JL Jonassen,,8.0,3.0,0.0,2.0,14.0,0.0,24.0,0.0,0.0,20.0,4.0,0.0,1.0,,1.0
kl-short,KL Short,,21.0,0.0,0.0,6.0,17.0,0.0,,,,,,,,,1.0
l-harris,L Harris,,7.0,0.0,0.0,5.0,5.0,0.0,,,,,,,,,1.0
m-hinkley,M Hinkley,,,,,,,,,,,,,,2.0,,1.0
ml-gibson,ML Gibson,,5.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,18.0,1.0,0.0,,,1.0
ml-green,ML Green,,8.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,1.0
nj-carey,NJ Carey,,24.0,2.0,0.0,4.0,20.0,0.0,24.0,0.0,0.0,18.0,1.0,0.0,,,1.0
s-daffara,S Daffara,,12.0,1.0,0.0,2.0,5.0,0.0,,,,,,,1.0,,1.0
sj-johnson,SJ Johnson,,,,,,,,24.0,1.0,0.0,16.0,2.0,0.0,,,1.0
tj-vlaeminck,TJ Vlaeminck,,12.0,2.0,0.0,9.0,14.0,0.0,24.0,0.0,0.0,26.0,1.0,2.0,,,1.0
